route,language,page_family,efr_score,locale_percentile,family_percentile,measured_weight,unmeasured_dimensions,status,word_count,dim_formulaicPhraseDensity,dim_formulaicSyntax,dim_genericIntroductions,dim_promotionalVagueness,dim_specificityDeficit,dim_crossPageSameness,dim_structuralTemplate,dim_punctuationFingerprint,dim_rhythmRepetition,forbidden_count,discouraged_count,density_limited_count,search_protected_count,emdash_count,negative_parallelism,triads,rhetorical_questions,distinct_specific_facts,sentences,closest_page,closest_jaccard,structure_shared_with,top_recurring_patterns,ranking_sensitivity,sensitivity_evidence,likely_upstream_source,recommended_action,confidence
/ru/symbol/kvadrat-i-kub/,ru,symbol,4.7,23.9,20.4,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,658,n/a,0,n/a,n/a,0,0,1.48,0,1.87,20,0,0,12,20,,0,0,21,20,,,8,EFR-F-001x20,unknown,no performance overlay supplied,,no action,medium
/ru/symbol/kvadratnyy-koren/,ru,symbol,2.8,15,10.2,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,484,n/a,0,n/a,n/a,0,0,0.74,0.42,0.83,16,0,0,6,16,,0,0,16,15,,,4,EFR-F-001x16,unknown,no performance overlay supplied,,no action,medium
/ru/symbol/lambda/,ru,symbol,4.6,23.3,19.4,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,490,n/a,0,n/a,n/a,0,0,0.74,1.77,0.83,20,0,0,6,20,,0,0,10,15,,,4,EFR-F-001x20,unknown,no performance overlay supplied,,no action,medium
/ru/symbol/latinskiy-krest/,ru,symbol,3.4,18.3,13,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,602,n/a,0,n/a,n/a,0,0,1.48,0.45,0.54,20,0,0,9,20,,0,0,21,23,,,8,EFR-F-001x20,unknown,no performance overlay supplied,,no action,medium
/ru/symbol/nevidimyy-simvol/,ru,symbol,5.9,33.9,33.3,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,466,n/a,0,n/a,n/a,0,0,2.59,0,1.67,11,0,0,8,11,,0,0,12,15,,,14,EFR-F-001x11,unknown,no performance overlay supplied,template shared with 14 same-locale symbol pages,no action,medium
/ru/symbol/nizhnee-podcherkivanie/,ru,symbol,13.6,53.9,50,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,417,n/a,0,n/a,n/a,0,0,8.52,0.09,1.18,13,0,0,6,13,,0,0,11,12,,,46,EFR-F-001x13,unknown,no performance overlay supplied,template shared with 46 same-locale symbol pages,no action,medium
/ru/symbol/omega/,ru,symbol,36.9,97.8,96.3,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,468,n/a,0,n/a,n/a,12.4,0,8.52,4.27,1.39,16,0,0,10,16,,0,0,3,9,,,46,EFR-F-001x16,unknown,no performance overlay supplied,template shared with 46 same-locale symbol pages,fix shared template,high
/ru/symbol/pentagramma/,ru,symbol,17.7,63.3,59.3,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,1120,n/a,0,n/a,n/a,10.47,0,0.19,1.5,0.61,44,0,0,7,44,,0,0,9,41,,,1,EFR-F-001x44,unknown,no performance overlay supplied,,no action,medium
/ru/symbol/pi/,ru,symbol,22.1,72.2,72.2,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,469,n/a,0,n/a,n/a,0,0,8.52,6.4,0.96,14,0,0,6,14,,0,0,9,13,,,46,EFR-F-001x14,unknown,no performance overlay supplied,template shared with 46 same-locale symbol pages,no action,medium
/ru/symbol/plyus-minus/,ru,symbol,5.7,32.8,32.4,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,436,n/a,0,n/a,n/a,0,0,2.59,0.25,1.25,14,0,0,3,14,,0,0,16,10,,,14,EFR-F-001x14,unknown,no performance overlay supplied,template shared with 14 same-locale symbol pages,no action,medium
/ru/symbol/polumesyats-i-zvezda/,ru,symbol,18,65,62,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,428,n/a,0,n/a,n/a,0,0,8.52,0,4.46,10,0,0,6,10,,0,0,8,14,,,46,EFR-F-001x10,unknown,no performance overlay supplied,template shared with 46 same-locale symbol pages,no action,medium
/ru/symbol/pravoslavnyy-krest/,ru,symbol,31.9,93.9,90.7,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,332,n/a,0,n/a,n/a,12.86,0,8.52,0.43,1.14,11,0,0,5,11,,0,0,2,11,,,46,EFR-F-001x11,unknown,no performance overlay supplied,template shared with 46 same-locale symbol pages,fix shared template,high
/ru/symbol/psi/,ru,symbol,20.3,70,68.5,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,481,n/a,0,n/a,n/a,10.14,0,0.74,2.08,1.67,14,0,0,4,14,,0,0,4,15,,,4,EFR-F-001x14,unknown,no performance overlay supplied,,no action,medium
/ru/symbol/sigma/,ru,symbol,18.5,66.7,64.8,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,987,n/a,0,n/a,n/a,10.39,0,0.19,2.03,0.71,31,0,0,6,31,,0,0,8,35,,,1,EFR-F-001x31,unknown,no performance overlay supplied,,no action,medium
/ru/symbol/simvol-autizma/,ru,symbol,14.5,56.7,52.8,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,802,n/a,0,n/a,n/a,8.17,0,0.19,1.25,0.86,20,0,0,5,20,,0,0,8,29,,,1,EFR-F-001x20,unknown,no performance overlay supplied,,no action,medium
/ru/symbol/simvol-om/,ru,symbol,13.4,52.8,48.1,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,391,n/a,0,n/a,n/a,0,0,8.52,0,1.14,10,0,0,9,10,,0,0,8,11,,,46,EFR-F-001x10,unknown,no performance overlay supplied,template shared with 46 same-locale symbol pages,no action,medium
/ru/symbol/strelka-vlevo/,ru,symbol,2.4,12.2,7.4,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,302,n/a,0,n/a,n/a,0,0,0.37,0,1.39,9,0,0,4,9,,0,0,14,9,,,2,EFR-F-001x9,unknown,no performance overlay supplied,,no action,medium
/ru/symbol/strelka-vniz/,ru,symbol,4.8,24.4,21.3,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,296,n/a,0,n/a,n/a,0,0,0.37,1.72,1.39,12,0,0,9,12,,0,0,14,9,,,2,EFR-F-001x12,unknown,no performance overlay supplied,,no action,medium
/ru/symbol/strelka-vpravo/,ru,symbol,6,35,35.2,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,365,n/a,0,n/a,n/a,0,0,2.59,0.86,0.89,13,0,0,5,13,,0,0,15,14,,,14,EFR-F-001x13,unknown,no performance overlay supplied,template shared with 14 same-locale symbol pages,no action,medium
/ru/symbol/strelka-vverkh/,ru,symbol,3.6,20,14.8,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,310,n/a,0,n/a,n/a,0,0,0.37,0.84,1.39,11,0,0,4,11,,0,0,16,9,,,2,EFR-F-001x11,unknown,no performance overlay supplied,,no action,medium
/ru/symbol/teta/,ru,symbol,25.2,75.6,75.9,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,435,n/a,0,n/a,n/a,6.37,0,8.52,2.3,0.96,17,0,0,4,17,,0,0,5,13,,,46,EFR-F-001x17,unknown,no performance overlay supplied,template shared with 46 same-locale symbol pages,monitor,low
/ru/symbol/tilda/,ru,symbol,13.5,53.3,49.1,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,397,n/a,0,n/a,n/a,0,0,8.52,0,1.23,11,0,0,9,11,,0,0,10,13,,,46,EFR-F-001x11,unknown,no performance overlay supplied,template shared with 46 same-locale symbol pages,no action,medium
/ru/symbol/vertikalnaya-cherta/,ru,symbol,5.1,27.8,26.9,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,466,n/a,0,n/a,n/a,0,0,2.59,0.27,0.83,15,0,0,2,15,,1,0,13,15,,,14,EFR-F-001x15,unknown,no performance overlay supplied,template shared with 14 same-locale symbol pages,no action,medium
/ru/symbol/zerkalnyy-znak-voprosa/,ru,symbol,28.3,85.6,84.3,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,334,n/a,4.8,n/a,n/a,5.8,0,8.52,0,1.25,7,0,0,4,7,,0,1,4,10,,,46,EFR-F-001x7,unknown,no performance overlay supplied,template shared with 46 same-locale symbol pages,monitor,low
/ru/symbol/znak-abzatsa/,ru,symbol,5,27.2,25.9,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,380,n/a,0,n/a,n/a,0,0,2.59,0,1.04,11,0,0,5,11,,0,0,11,12,,,14,EFR-F-001x11,unknown,no performance overlay supplied,template shared with 14 same-locale symbol pages,no action,medium
/ru/symbol/znak-anarkhii/,ru,symbol,11,48.3,45.4,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,1026,n/a,0,n/a,n/a,7.29,0,0,0,0.63,24,0,0,10,24,,0,0,11,40,,,0,EFR-F-001x24,unknown,no performance overlay supplied,,no action,medium
/ru/symbol/znak-avtorskogo-prava/,ru,symbol,4.8,24.4,21.3,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,402,n/a,0,n/a,n/a,0,0,2.59,0,0.83,7,0,0,4,7,,0,0,15,15,,,14,EFR-F-001x7,unknown,no performance overlay supplied,template shared with 14 same-locale symbol pages,no action,medium
/ru/symbol/znak-belorusskogo-rublya/,ru,symbol,15.3,59.4,55.6,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,728,n/a,0,n/a,n/a,10.23,0,0,0,0.81,20,0,0,16,20,,0,0,6,31,,,0,EFR-F-001x20,unknown,no performance overlay supplied,,no action,medium
/ru/symbol/znak-biologicheskoy-opasnosti/,ru,symbol,5.2,28.9,28.7,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,812,n/a,0,n/a,n/a,2.48,0,0.37,0,0.93,18,0,0,7,18,,0,0,12,27,,,2,EFR-F-001x18,unknown,no performance overlay supplied,,no action,medium
/ru/symbol/znak-bitkoina/,ru,symbol,10.8,46.7,43.5,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,848,n/a,0,n/a,n/a,6.02,0,0.19,0.82,0.76,30,0,0,14,30,,0,0,10,33,,,1,EFR-F-001x30,unknown,no performance overlay supplied,,no action,medium
/ru/symbol/znak-bliznetsov/,ru,symbol,37.2,98.3,97.2,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,309,n/a,0,n/a,n/a,16.16,0,8.52,0.86,1.25,11,0,0,5,11,,0,0,1,10,,,46,EFR-F-001x11,unknown,no performance overlay supplied,template shared with 46 same-locale symbol pages,fix shared template,high
/ru/symbol/znak-bolshogo-paltsa/,ru,symbol,20.6,70.6,69.4,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,451,n/a,0,n/a,n/a,4.22,0,8.52,0,2.08,11,0,0,9,11,,0,0,6,12,,,46,EFR-F-001x11,unknown,no performance overlay supplied,template shared with 46 same-locale symbol pages,no action,medium
/ru/symbol/znak-deleniya/,ru,symbol,2.1,11.1,5.6,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,491,n/a,0,n/a,n/a,0,0,0.74,0,0.74,12,0,0,2,12,,0,0,16,17,,,4,EFR-F-001x12,unknown,no performance overlay supplied,,no action,medium
/ru/symbol/znak-delta/,ru,symbol,31.4,92.8,89.8,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,376,n/a,0,n/a,n/a,10.54,0,8.52,2.66,0.89,17,0,0,4,17,,0,0,3,14,,,46,EFR-F-001x17,unknown,no performance overlay supplied,template shared with 46 same-locale symbol pages,fix shared template,high
/ru/symbol/znak-devy/,ru,symbol,39.8,99.4,99.1,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,337,n/a,0,n/a,n/a,16.48,0,8.52,2.41,1.25,15,0,0,5,15,,0,0,1,10,,,46,EFR-F-001x15,unknown,no performance overlay supplied,template shared with 46 same-locale symbol pages,fix shared template,high
/ru/symbol/znak-diametra/,ru,symbol,3.2,17.8,12,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,530,n/a,0,n/a,n/a,0,0,1.48,0.25,0.54,17,0,0,7,17,,0,0,9,23,,,8,EFR-F-001x17,unknown,no performance overlay supplied,,no action,medium
/ru/symbol/znak-dirkhama/,ru,symbol,13.7,54.4,50.9,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,493,n/a,0,n/a,n/a,7.97,0,0.74,0,1.14,12,0,0,13,12,,0,0,5,11,,,4,EFR-F-001x12,unknown,no performance overlay supplied,,no action,medium
/ru/symbol/znak-dollara/,ru,symbol,1.3,4.4,0.9,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,811,n/a,0,n/a,n/a,0,0,0,0.03,0.89,25,0,0,8,25,,0,0,21,28,,,0,EFR-F-001x25,unknown,no performance overlay supplied,,no action,medium
/ru/symbol/znak-evro/,ru,symbol,6.5,38.9,39.8,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,410,n/a,0,n/a,n/a,0,0,2.59,0,2.08,12,0,0,5,12,,0,0,15,12,,,14,EFR-F-001x12,unknown,no performance overlay supplied,template shared with 14 same-locale symbol pages,no action,medium
/ru/symbol/znak-farengeyta/,ru,symbol,2.5,13.3,9.3,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,446,n/a,0,n/a,n/a,0,0,0,0.13,1.67,14,0,0,9,14,,0,0,10,15,,,0,EFR-F-001x14,unknown,no performance overlay supplied,,no action,medium
/ru/symbol/znak-funta/,ru,symbol,6.3,38.3,38.9,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,395,n/a,0,n/a,n/a,0,0,2.59,0,1.92,10,0,0,2,10,,0,0,17,13,,,14,EFR-F-001x10,unknown,no performance overlay supplied,template shared with 14 same-locale symbol pages,no action,medium
/ru/symbol/znak-galochki/,ru,symbol,4.5,22.8,18.5,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,539,n/a,0,n/a,n/a,0,0,1.48,1.12,0.67,20,0,0,7,20,,0,0,18,21,,,8,EFR-F-001x20,unknown,no performance overlay supplied,,no action,medium
/ru/symbol/znak-gneva/,ru,symbol,24.9,75,75,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,292,n/a,0,n/a,n/a,7.82,0,8.52,0,1.56,8,0,0,7,8,,0,0,3,8,,,46,EFR-F-001x8,unknown,no performance overlay supplied,template shared with 46 same-locale symbol pages,monitor,low
/ru/symbol/znak-ieny/,ru,symbol,6.6,39.4,40.7,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,452,n/a,0,n/a,n/a,0,0,2.59,0.06,2.08,14,0,0,3,14,,0,0,16,12,,,14,EFR-F-001x14,unknown,no performance overlay supplied,template shared with 14 same-locale symbol pages,no action,medium
/ru/symbol/znak-invalidnoy-kolyaski/,ru,symbol,12.9,51.7,47.2,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,1447,n/a,0,n/a,n/a,7.71,0,0.19,0.69,0.69,26,0,0,9,26,,0,0,15,54,,,1,EFR-F-001x26,unknown,no performance overlay supplied,,no action,medium
/ru/symbol/znak-kongruentnosti/,ru,symbol,19.1,68.3,66.7,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,381,n/a,0,n/a,n/a,1.33,0,8.52,2.43,1.46,17,0,0,9,17,,0,0,6,16,,,46,EFR-F-001x17,unknown,no performance overlay supplied,template shared with 46 same-locale symbol pages,no action,medium
/ru/symbol/znak-kozeroga/,ru,symbol,29.8,88.3,85.2,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,279,n/a,0,n/a,n/a,11.5,0,8.52,0.28,1.14,9,0,0,5,9,,0,0,2,11,,,46,EFR-F-001x9,unknown,no performance overlay supplied,template shared with 46 same-locale symbol pages,monitor,low
/ru/symbol/znak-lva/,ru,symbol,39,98.9,98.1,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,325,n/a,0,n/a,n/a,16.35,0,8.52,1.63,1.56,13,0,0,6,13,,0,0,1,8,,,46,EFR-F-001x13,unknown,no performance overlay supplied,template shared with 46 same-locale symbol pages,fix shared template,high
/ru/symbol/znak-menshe-ili-ravno/,ru,symbol,1.6,6.1,1.9,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,683,n/a,0,n/a,n/a,0,0,0.19,0,1,13,0,0,7,13,,0,0,13,25,,,1,EFR-F-001x13,unknown,no performance overlay supplied,,no action,medium
/ru/symbol/znak-mikro/,ru,symbol,8.2,42.2,42.6,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,684,n/a,0,n/a,n/a,2.66,0,1.48,0,1.79,12,0,0,17,12,,0,0,10,21,,,8,EFR-F-001x12,unknown,no performance overlay supplied,,no action,medium
/ru/symbol/znak-mira/,ru,symbol,6.1,36.7,37,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,428,n/a,0,n/a,n/a,0,0,2.59,0.76,1.06,15,0,0,2,15,,0,0,13,14,,,14,EFR-F-001x15,unknown,no performance overlay supplied,template shared with 14 same-locale symbol pages,no action,medium
/ru/symbol/znak-ne-ravno/,ru,symbol,17.1,62.8,58.3,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,401,n/a,0,n/a,n/a,2.26,0,8.52,0,1.56,12,0,0,8,12,,0,0,6,8,,,46,EFR-F-001x12,unknown,no performance overlay supplied,template shared with 46 same-locale symbol pages,no action,medium
/ru/symbol/znak-oma/,ru,symbol,6.1,36.7,37,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,602,n/a,0,n/a,n/a,2.27,0,0.74,0.74,0.66,21,0,0,11,21,,1,0,9,19,,,4,EFR-F-001x21,unknown,no performance overlay supplied,,no action,medium
/ru/symbol/znak-omanskogo-riala/,ru,symbol,19.5,69.4,67.6,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,448,n/a,0,n/a,n/a,4.12,0,8.52,0,1.43,13,0,0,16,13,,0,0,6,10,,,46,EFR-F-001x13,unknown,no performance overlay supplied,template shared with 46 same-locale symbol pages,no action,medium
/ru/symbol/znak-ovna/,ru,symbol,30.3,90,88,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,303,n/a,0,n/a,n/a,12.17,0,8.52,0,1.14,7,0,0,5,7,,0,0,2,11,,,46,EFR-F-001x7,unknown,no performance overlay supplied,template shared with 46 same-locale symbol pages,fix shared template,high
/ru/symbol/znak-paragrafa/,ru,symbol,8.1,41.7,41.7,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,420,n/a,0,n/a,n/a,0,0,2.59,2.38,0.89,10,0,0,2,10,,0,0,11,14,,,14,EFR-F-001x10,unknown,no performance overlay supplied,template shared with 14 same-locale symbol pages,no action,medium
/ru/symbol/znak-pererabotki/,ru,symbol,17.8,63.9,60.2,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,361,n/a,0,n/a,n/a,0,0,8.52,2.77,1.5,5,0,0,6,5,,0,0,7,11,,,46,EFR-F-001x5,unknown,no performance overlay supplied,template shared with 46 same-locale symbol pages,no action,medium
/ru/symbol/znak-peshki/,ru,symbol,6,35,35.2,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,488,n/a,0,n/a,n/a,0,0,0.74,2.87,0.74,23,0,0,9,23,,0,0,10,17,,,4,EFR-F-001x23,unknown,no performance overlay supplied,,no action,medium
/ru/symbol/znak-peso/,ru,symbol,21.7,71.1,70.4,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,476,n/a,0,n/a,n/a,5.05,0,8.52,1.25,0.83,18,0,0,8,18,,0,0,6,15,,,46,EFR-F-001x18,unknown,no performance overlay supplied,template shared with 46 same-locale symbol pages,no action,medium
/ru/symbol/znak-piki/,ru,symbol,17.9,64.4,61.1,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,493,n/a,0,n/a,n/a,0,0,8.52,3.49,0.89,25,0,0,10,25,,0,0,10,14,,,46,EFR-F-001x25,unknown,no performance overlay supplied,template shared with 46 same-locale symbol pages,no action,medium
/ru/symbol/znak-raka/,ru,symbol,35.8,96.1,93.5,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,304,n/a,0,n/a,n/a,16.1,0,8.52,0,1.14,8,0,0,5,8,,0,0,1,11,,,46,EFR-F-001x8,unknown,no performance overlay supplied,template shared with 46 same-locale symbol pages,fix shared template,high
/ru/symbol/znak-rublya/,ru,symbol,16.3,60.6,56.5,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,470,n/a,0,n/a,n/a,2.34,0,8.52,0,0.89,13,0,0,7,13,,0,0,7,14,,,46,EFR-F-001x13,unknown,no performance overlay supplied,template shared with 46 same-locale symbol pages,no action,medium
/ru/symbol/znak-rupii/,ru,symbol,5.9,33.9,33.3,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,479,n/a,0,n/a,n/a,0,0,2.59,0,1.67,9,0,0,2,9,,2,0,15,15,,,14,EFR-F-001x9,unknown,no performance overlay supplied,template shared with 14 same-locale symbol pages,no action,medium
/ru/symbol/znak-ryb/,ru,symbol,31.1,91.7,88.9,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,286,n/a,0,n/a,n/a,11.71,0,8.52,0.75,1.39,10,0,0,4,10,,0,0,2,9,,,46,EFR-F-001x10,unknown,no performance overlay supplied,template shared with 46 same-locale symbol pages,fix shared template,high
/ru/symbol/znak-saudovskogo-riala/,ru,symbol,18.7,67.2,65.7,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,503,n/a,0,n/a,n/a,3.5,0,8.52,0,1.46,12,0,0,16,12,,0,0,7,10,,,46,EFR-F-001x12,unknown,no performance overlay supplied,template shared with 46 same-locale symbol pages,no action,medium
/ru/symbol/znak-serdtsa/,ru,symbol,5.5,30,29.6,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,607,n/a,0,n/a,n/a,0,0,1.48,1.55,0.96,24,0,0,12,24,,0,0,13,26,,,8,EFR-F-001x24,unknown,no performance overlay supplied,,no action,medium
/ru/symbol/znak-skorpiona/,ru,symbol,36.1,96.7,94.4,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,302,n/a,0,n/a,n/a,16.07,0,8.52,0,1.39,9,0,0,4,9,,0,0,1,9,,,46,EFR-F-001x9,unknown,no performance overlay supplied,template shared with 46 same-locale symbol pages,fix shared template,high
/ru/symbol/znak-sobaki/,ru,symbol,2.4,12.2,7.4,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,461,n/a,0,n/a,n/a,0,0,0.74,0,0.96,9,0,0,7,9,,1,0,12,13,,,4,EFR-F-001x9,unknown,no performance overlay supplied,,no action,medium
/ru/symbol/znak-stop/,ru,symbol,18.3,66.1,63.9,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,324,n/a,0,n/a,n/a,0,0,8.52,3.09,1.56,7,0,0,5,7,,0,0,6,8,,,46,EFR-F-001x7,unknown,no performance overlay supplied,template shared with 46 same-locale symbol pages,no action,medium
/ru/symbol/znak-strelca/,ru,symbol,32.9,95.6,92.6,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,315,n/a,0,n/a,n/a,12.47,0,8.52,1.3,1.39,12,0,0,4,12,,0,0,2,9,,,46,EFR-F-001x12,unknown,no performance overlay supplied,template shared with 46 same-locale symbol pages,fix shared template,high
/ru/symbol/znak-telca/,ru,symbol,32.7,95,91.7,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,313,n/a,0,n/a,n/a,12.42,0,8.52,1.34,1.25,12,0,0,5,12,,0,0,2,10,,,46,EFR-F-001x12,unknown,no performance overlay supplied,template shared with 46 same-locale symbol pages,fix shared template,high
/ru/symbol/znak-tovarnogo-znaka/,ru,symbol,4.9,26.7,25,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,380,n/a,0,n/a,n/a,0,0,2.59,0,0.96,9,0,0,2,9,,0,0,13,13,,,14,EFR-F-001x9,unknown,no performance overlay supplied,template shared with 14 same-locale symbol pages,no action,medium
/ru/symbol/znak-tselsiya/,ru,symbol,5.5,30,29.6,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,621,n/a,0,n/a,n/a,0,0,1.48,1.39,1.11,24,0,0,14,24,,0,0,14,22,,,8,EFR-F-001x24,unknown,no performance overlay supplied,,no action,medium
/ru/symbol/znak-tsenta/,ru,symbol,3.7,20.6,15.7,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,465,n/a,0,n/a,n/a,0,0,0.74,0.28,1.67,15,0,0,7,15,,0,0,17,15,,,4,EFR-F-001x15,unknown,no performance overlay supplied,,no action,medium
/ru/symbol/znak-umnozheniya/,ru,symbol,3.7,20.6,15.7,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,586,n/a,0,n/a,n/a,0,0,1.48,0.61,0.54,20,0,0,9,20,,0,0,15,23,,,8,EFR-F-001x20,unknown,no performance overlay supplied,,no action,medium
/ru/symbol/znak-vesov/,ru,symbol,36.2,97.2,95.4,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,297,n/a,0,n/a,n/a,16.01,0,8.52,0,1.56,9,0,0,6,9,,0,0,1,8,,,46,EFR-F-001x9,unknown,no performance overlay supplied,template shared with 46 same-locale symbol pages,fix shared template,high
/ru/symbol/znak-vodoleya/,ru,symbol,29.9,88.9,86.1,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,264,n/a,0,n/a,n/a,11.02,0,8.52,0.6,1.39,9,0,0,5,9,,0,0,2,9,,,46,EFR-F-001x9,unknown,no performance overlay supplied,template shared with 46 same-locale symbol pages,monitor,low
/ru/symbol/znak-vony/,ru,symbol,25.5,76.7,77.8,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,424,n/a,0,n/a,n/a,6.02,0,8.52,2.87,0.96,20,0,0,7,20,,1,0,5,13,,,46,EFR-F-001x20,unknown,no performance overlay supplied,template shared with 46 same-locale symbol pages,monitor,low
/ru/symbol/znak-zvezdy/,ru,symbol,5.5,30,29.6,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,532,n/a,0,n/a,n/a,0,0,1.48,1.88,0.57,21,0,0,6,21,,0,0,11,22,,,8,EFR-F-001x21,unknown,no performance overlay supplied,,no action,medium
/ru/symbol/znaki-menshe-i-bolshe/,ru,symbol,5.1,27.8,26.9,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,481,n/a,0,n/a,n/a,0,0,0.74,2.08,0.83,14,0,0,3,14,,1,0,18,15,,,4,EFR-F-001x14,unknown,no performance overlay supplied,,no action,medium
/ru/symbol/zvezda-davida/,ru,symbol,14.7,57.8,54.6,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,1197,n/a,0,n/a,n/a,10.09,0,0,0,0.52,27,0,0,6,27,,0,0,10,48,,,0,EFR-F-001x27,unknown,no performance overlay supplied,,no action,medium
/ru/symbol/zvezdochka/,ru,symbol,14.5,56.7,52.8,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,407,n/a,0,n/a,n/a,0,0,8.52,1.08,0.83,15,0,0,5,15,,0,0,12,15,,,46,EFR-F-001x15,unknown,no performance overlay supplied,template shared with 46 same-locale symbol pages,no action,medium
/ru/updates/unicode-18-most-anticipated-emoji/,ru,updates,10.3,45.6,,60,formulaicPhraseDensity genericIntroductions promotionalVagueness structuralTemplate,scored,1185,n/a,0,n/a,n/a,5.65,0,n/a,0,0.54,34,0,0,32,34,,0,0,9,46,,,0,EFR-F-001x34,unknown,no performance overlay supplied,,no action,medium
