doc_id,mode,text_n,line_cr_min_b,line_pass_b,text_cr_min_b,text_pass_b,text_pass_aaa_b
H-M-M-A4-s1,OPACITY_GROUP_60,57,3.8449,1,3.8449,0.89474,0.017544
H-M-M-A4-s1,TINT_55,57,3.3577,1,3.3577,0.017544,0
H-M-M-A4-s1,TINT_FILL_30,57,16.105,1,16.105,1,1
H-M-M-A4-s1,GRAYSCALE,57,13.184,1,13.184,1,1
H-M-M-A4-s1,BW_SEMANTIC,57,21,1,21,1,1
H-M-M-A4-s1,OUTLINE_ONLY,57,17.404,1,17.404,1,1
H-M-M-A4-s1,BG_REMOVAL,57,13.184,1,13.184,1,1
H-M-M-A4-s1,DECOR_REMOVAL,57,17.404,1,17.404,1,1
H-M-M-A4-s1,HALFTONE_M,57,16.105,1,16.105,1,1
H-M-M-A4-s1,HIGH_CONTRAST,57,15.908,1,15.908,1,1
H-M-M-A4-s2,STANDARD,61,13.184,1,13.184,1,1
H-M-M-A4-s2,ECO_COLOUR,61,17.404,1,17.404,1,1
H-M-M-A4-s2,SUPER_ECO_BW,61,21,1,21,1,1
H-M-M-A4-s2,OPACITY_GROUP_75,61,6.278,1,6.278,1,0.90164
H-M-M-A4-s2,OPACITY_GROUP_60,61,3.8449,1,3.8449,0.90164,0.016393
H-M-M-A4-s2,TINT_55,61,3.3577,1,3.3577,0.016393,0
H-M-M-A4-s2,TINT_FILL_30,61,16.105,1,16.105,1,1
H-M-M-A4-s2,GRAYSCALE,61,13.184,1,13.184,1,1
H-M-M-A4-s2,BW_SEMANTIC,61,21,1,21,1,1
H-M-M-A4-s2,OUTLINE_ONLY,61,17.404,1,17.404,1,1
H-M-M-A4-s2,BG_REMOVAL,61,13.184,1,13.184,1,1
H-M-M-A4-s2,DECOR_REMOVAL,61,17.404,1,17.404,1,1
H-M-M-A4-s2,HALFTONE_M,61,16.105,1,16.105,1,1
H-M-M-A4-s2,HIGH_CONTRAST,61,15.908,1,15.908,1,1
H-M-M-A4-s3,STANDARD,49,13.184,1,13.184,1,1
H-M-M-A4-s3,ECO_COLOUR,49,17.404,1,17.404,1,1
H-M-M-A4-s3,SUPER_ECO_BW,49,21,1,21,1,1
H-M-M-A4-s3,OPACITY_GROUP_75,49,6.278,1,6.278,1,0.87755
H-M-M-A4-s3,OPACITY_GROUP_60,49,3.8449,1,3.8449,0.87755,0.020408
H-M-M-A4-s3,TINT_55,49,3.3577,1,3.3577,0.020408,0
H-M-M-A4-s3,TINT_FILL_30,49,16.105,1,16.105,1,1
H-M-M-A4-s3,GRAYSCALE,49,13.184,1,13.184,1,1
H-M-M-A4-s3,BW_SEMANTIC,49,21,1,21,1,1
H-M-M-A4-s3,OUTLINE_ONLY,49,17.404,1,17.404,1,1
H-M-M-A4-s3,BG_REMOVAL,49,13.184,1,13.184,1,1
H-M-M-A4-s3,DECOR_REMOVAL,49,17.404,1,17.404,1,1
H-M-M-A4-s3,HALFTONE_M,49,16.105,1,16.105,1,1
H-M-M-A4-s3,HIGH_CONTRAST,49,15.908,1,15.908,1,1
H-M-M-A4-s4,STANDARD,56,13.184,1,13.184,1,1
H-M-M-A4-s4,ECO_COLOUR,56,17.404,1,17.404,1,1
H-M-M-A4-s4,SUPER_ECO_BW,56,21,1,21,1,1
H-M-M-A4-s4,OPACITY_GROUP_75,56,6.278,1,6.278,1,0.89286
H-M-M-A4-s4,OPACITY_GROUP_60,56,3.8449,1,3.8449,0.89286,0.017857
H-M-M-A4-s4,TINT_55,56,3.3577,1,3.3577,0.017857,0
H-M-M-A4-s4,TINT_FILL_30,56,16.105,1,16.105,1,1
H-M-M-A4-s4,GRAYSCALE,56,13.184,1,13.184,1,1
H-M-M-A4-s4,BW_SEMANTIC,56,21,1,21,1,1
H-M-M-A4-s4,OUTLINE_ONLY,56,17.404,1,17.404,1,1
H-M-M-A4-s4,BG_REMOVAL,56,13.184,1,13.184,1,1
H-M-M-A4-s4,DECOR_REMOVAL,56,17.404,1,17.404,1,1
H-M-M-A4-s4,HALFTONE_M,56,16.105,1,16.105,1,1
H-M-M-A4-s4,HIGH_CONTRAST,56,15.908,1,15.908,1,1
H-M-M-LETTER-s0,STANDARD,54,13.184,1,13.184,1,1
H-M-M-LETTER-s0,ECO_COLOUR,54,17.404,1,17.404,1,1
H-M-M-LETTER-s0,SUPER_ECO_BW,54,21,1,21,1,1
H-M-M-LETTER-s0,OPACITY_GROUP_75,54,6.278,1,6.278,1,0.88889
H-M-M-LETTER-s0,OPACITY_GROUP_60,54,3.8449,1,3.8449,0.88889,0.018519
H-M-M-LETTER-s0,TINT_55,54,3.3577,1,3.3577,0.018519,0
H-M-M-LETTER-s0,TINT_FILL_30,54,16.105,1,16.105,1,1
H-M-M-LETTER-s0,GRAYSCALE,54,13.184,1,13.184,1,1
H-M-M-LETTER-s0,BW_SEMANTIC,54,21,1,21,1,1
H-M-M-LETTER-s0,OUTLINE_ONLY,54,17.404,1,17.404,1,1
H-M-M-LETTER-s0,BG_REMOVAL,54,13.184,1,13.184,1,1
H-M-M-LETTER-s0,DECOR_REMOVAL,54,17.404,1,17.404,1,1
H-M-M-LETTER-s0,HALFTONE_M,54,16.105,1,16.105,1,1
H-M-M-LETTER-s0,HIGH_CONTRAST,54,15.908,1,15.908,1,1
H-M-S-A4-s0,STANDARD,123,13.184,1,13.184,1,1
H-M-S-A4-s0,ECO_COLOUR,123,17.404,1,17.404,1,1
H-M-S-A4-s0,SUPER_ECO_BW,123,21,1,21,1,1
H-M-S-A4-s0,INT_BG+TINT_FILL_55,123,15.001,1,15.001,1,1
H-M-S-A4-s0,INT_REMOVE_ALL,123,17.404,1,17.404,1,1
H-M-S-A4-s0,INT_OUTLINE+BW,123,21,1,21,1,1
H-M-S-A4-s0,INT_GRAY+BG,123,13.184,1,13.184,1,1
H-M-S-A4-s0,INT_OUTLINE+HALFTONE_M,123,17.404,1,17.404,1,1
H-M-S-A4-s0,COPY_SAFE_ECO,123,21,1,21,1,1
H-M-S-A4-s0,COMBINED_REMOVE+TINT_75,123,7.6923,1,7.6923,1,1
H-M-S-A4-s0,COMBINED_ECO+STRUCT_75,123,7.6923,1,7.6923,1,1
H-M-S-A4-s0,OPACITY_GROUP_90,123,10.136,1,10.136,1,1
H-M-S-A4-s0,OPACITY_GROUP_75,123,6.278,1,6.278,1,0.92683
H-M-S-A4-s0,OPACITY_GROUP_60,123,3.8449,1,3.8449,0.92683,0.0081301
H-M-S-A4-s0,OPACITY_GROUP_45,123,2.554,0,2.554,0,0
H-M-S-A4-s0,OPACITY_ELEM_60,123,4.3161,1,4.3161,0.92683,0.0081301
H-M-S-A4-s0,OPACITY_FILL_60,123,14.732,1,14.732,1,1
H-M-S-A4-s0,OPACITY_STROKE_60,123,4.1587,1,13.184,1,1
H-M-S-A4-s0,OPACITY_TEXT_60,123,13.184,1,4.1587,0.92683,0.0081301
H-M-S-A4-s0,TINT_75,123,6.278,1,6.278,1,0.92683
H-M-S-A4-s0,TINT_55,123,3.3577,1,3.3577,0.0081301,0
H-M-S-A4-s0,TINT_30,123,1.7958,0,1.7958,0,0
H-M-S-A4-s0,TINT_FILL_55,123,15.001,1,15.001,1,1
H-M-S-A4-s0,TINT_FILL_30,123,16.105,1,16.105,1,1
H-M-S-A4-s0,TINT_FILL_15,123,16.675,1,16.675,1,1
H-M-S-A4-s0,GRAYSCALE,123,13.184,1,13.184,1,1
H-M-S-A4-s0,BW_THRESHOLD,,,,,,
H-M-S-A4-s0,BW_SEMANTIC,123,21,1,21,1,1
H-M-S-A4-s0,OUTLINE_ONLY,123,17.404,1,17.404,1,1
H-M-S-A4-s0,OUTLINE_NAIVE,123,17.404,1,17.404,1,1
H-M-S-A4-s0,BG_REMOVAL,123,13.184,1,13.184,1,1
H-M-S-A4-s0,DECOR_REMOVAL,123,17.404,1,17.404,1,1
H-M-S-A4-s0,HALFTONE_H,123,15.001,1,15.001,1,1
H-M-S-A4-s0,HALFTONE_M,123,16.105,1,16.105,1,1
H-M-S-A4-s0,HALFTONE_L,123,16.675,1,16.675,1,1
H-M-S-A4-s0,DITHER_M,123,16.105,1,16.105,1,1
H-M-S-A4-s0,HIGH_CONTRAST,123,15.908,1,15.908,1,1
I-H-L-A4-s0,STANDARD,6,,,17.404,1,1
I-H-L-A4-s0,ECO_COLOUR,6,,,17.404,1,1
I-H-L-A4-s0,SUPER_ECO_BW,6,,,21,1,1
I-H-L-A4-s0,INT_BG+TINT_FILL_55,6,,,17.404,1,1
I-H-L-A4-s0,INT_REMOVE_ALL,6,,,17.404,1,1
I-H-L-A4-s0,INT_OUTLINE+BW,6,,,21,1,1
I-H-L-A4-s0,INT_GRAY+BG,6,,,17.404,1,1
I-H-L-A4-s0,INT_OUTLINE+HALFTONE_M,6,,,17.404,1,1
I-H-L-A4-s0,COPY_SAFE_ECO,6,,,21,1,1
I-H-L-A4-s0,COMBINED_REMOVE+TINT_75,6,,,7.6923,1,1
I-H-L-A4-s0,COMBINED_ECO+STRUCT_75,6,,,7.6923,1,1
I-H-L-A4-s0,OPACITY_GROUP_90,6,,,13.009,1,1
I-H-L-A4-s0,OPACITY_GROUP_75,6,,,7.6923,1,1
I-H-L-A4-s0,OPACITY_GROUP_60,6,,,4.5422,1,0
I-H-L-A4-s0,OPACITY_GROUP_45,6,,,2.8847,0,0
I-H-L-A4-s0,OPACITY_ELEM_60,6,,,4.5422,1,0
I-H-L-A4-s0,OPACITY_FILL_60,6,,,17.404,1,1
I-H-L-A4-s0,OPACITY_STROKE_60,6,,,17.404,1,1
I-H-L-A4-s0,OPACITY_TEXT_60,6,,,4.5422,1,0
I-H-L-A4-s0,TINT_75,6,,,7.6923,1,1
I-H-L-A4-s0,TINT_55,6,,,3.8957,0,0
I-H-L-A4-s0,TINT_30,6,,,1.9408,0,0
I-H-L-A4-s0,TINT_FILL_55,6,,,17.404,1,1
I-H-L-A4-s0,TINT_FILL_30,6,,,17.404,1,1
I-H-L-A4-s0,TINT_FILL_15,6,,,17.404,1,1
I-H-L-A4-s0,GRAYSCALE,6,,,17.404,1,1
I-H-L-A4-s0,BW_THRESHOLD,,,,,,
I-H-L-A4-s0,BW_SEMANTIC,6,,,21,1,1
I-H-L-A4-s0,OUTLINE_ONLY,6,,,17.404,1,1
I-H-L-A4-s0,OUTLINE_NAIVE,6,,,17.404,1,1
I-H-L-A4-s0,BG_REMOVAL,6,,,17.404,1,1
I-H-L-A4-s0,DECOR_REMOVAL,6,,,17.404,1,1
I-H-L-A4-s0,HALFTONE_H,6,,,17.404,1,1
I-H-L-A4-s0,HALFTONE_M,6,,,17.404,1,1
I-H-L-A4-s0,HALFTONE_L,6,,,17.404,1,1
I-H-L-A4-s0,DITHER_M,6,,,17.404,1,1
I-H-L-A4-s0,HIGH_CONTRAST,6,,,21,1,1
I-H-M-A4-s0,STANDARD,6,,,17.404,1,1
I-H-M-A4-s0,ECO_COLOUR,6,,,17.404,1,1
I-H-M-A4-s0,SUPER_ECO_BW,6,,,21,1,1
I-H-M-A4-s0,INT_BG+TINT_FILL_55,6,,,17.404,1,1
I-H-M-A4-s0,INT_REMOVE_ALL,6,,,17.404,1,1
I-H-M-A4-s0,INT_OUTLINE+BW,6,,,21,1,1
I-H-M-A4-s0,INT_GRAY+BG,6,,,17.404,1,1
I-H-M-A4-s0,INT_OUTLINE+HALFTONE_M,6,,,17.404,1,1
I-H-M-A4-s0,COPY_SAFE_ECO,6,,,21,1,1
I-H-M-A4-s0,COMBINED_REMOVE+TINT_75,6,,,7.6923,1,1
I-H-M-A4-s0,COMBINED_ECO+STRUCT_75,6,,,7.6923,1,1
I-H-M-A4-s0,OPACITY_GROUP_90,6,,,13.009,1,1
I-H-M-A4-s0,OPACITY_GROUP_75,6,,,7.6923,1,1
I-H-M-A4-s0,OPACITY_GROUP_60,6,,,4.5422,1,0
I-H-M-A4-s0,OPACITY_GROUP_45,6,,,2.8847,0,0
I-H-M-A4-s0,OPACITY_ELEM_60,6,,,4.5422,1,0
I-H-M-A4-s0,OPACITY_FILL_60,6,,,17.404,1,1
I-H-M-A4-s0,OPACITY_STROKE_60,6,,,17.404,1,1
I-H-M-A4-s0,OPACITY_TEXT_60,6,,,4.5422,1,0
I-H-M-A4-s0,TINT_75,6,,,7.6923,1,1
I-H-M-A4-s0,TINT_55,6,,,3.8957,0,0
I-H-M-A4-s0,TINT_30,6,,,1.9408,0,0
I-H-M-A4-s0,TINT_FILL_55,6,,,17.404,1,1
I-H-M-A4-s0,TINT_FILL_30,6,,,17.404,1,1
I-H-M-A4-s0,TINT_FILL_15,6,,,17.404,1,1
I-H-M-A4-s0,GRAYSCALE,6,,,17.404,1,1
I-H-M-A4-s0,BW_THRESHOLD,,,,,,
I-H-M-A4-s0,BW_SEMANTIC,6,,,21,1,1
I-H-M-A4-s0,OUTLINE_ONLY,6,,,17.404,1,1
I-H-M-A4-s0,OUTLINE_NAIVE,6,,,17.404,1,1
I-H-M-A4-s0,BG_REMOVAL,6,,,17.404,1,1
I-H-M-A4-s0,DECOR_REMOVAL,6,,,17.404,1,1
I-H-M-A4-s0,HALFTONE_H,6,,,17.404,1,1
I-H-M-A4-s0,HALFTONE_M,6,,,17.404,1,1
I-H-M-A4-s0,HALFTONE_L,6,,,17.404,1,1
I-H-M-A4-s0,DITHER_M,6,,,17.404,1,1
I-H-M-A4-s0,HIGH_CONTRAST,6,,,21,1,1
I-H-M-LETTER-s0,STANDARD,6,,,17.404,1,1
I-H-M-LETTER-s0,ECO_COLOUR,6,,,17.404,1,1
I-H-M-LETTER-s0,SUPER_ECO_BW,6,,,21,1,1
I-H-M-LETTER-s0,OPACITY_GROUP_75,6,,,7.6923,1,1
I-H-M-LETTER-s0,OPACITY_GROUP_60,6,,,4.5422,1,0
I-H-M-LETTER-s0,TINT_55,6,,,3.8957,0,0
I-H-M-LETTER-s0,TINT_FILL_30,6,,,17.404,1,1
I-H-M-LETTER-s0,GRAYSCALE,6,,,17.404,1,1
I-H-M-LETTER-s0,BW_SEMANTIC,6,,,21,1,1
I-H-M-LETTER-s0,OUTLINE_ONLY,6,,,17.404,1,1
I-H-M-LETTER-s0,BG_REMOVAL,6,,,17.404,1,1
I-H-M-LETTER-s0,DECOR_REMOVAL,6,,,17.404,1,1
I-H-M-LETTER-s0,HALFTONE_M,6,,,17.404,1,1
I-H-M-LETTER-s0,HIGH_CONTRAST,6,,,21,1,1
I-H-S-A4-s0,STANDARD,6,,,17.404,1,1
I-H-S-A4-s0,ECO_COLOUR,6,,,17.404,1,1
I-H-S-A4-s0,SUPER_ECO_BW,6,,,21,1,1
I-H-S-A4-s0,INT_BG+TINT_FILL_55,6,,,17.404,1,1
I-H-S-A4-s0,INT_REMOVE_ALL,6,,,17.404,1,1
I-H-S-A4-s0,INT_OUTLINE+BW,6,,,21,1,1
I-H-S-A4-s0,INT_GRAY+BG,6,,,17.404,1,1
I-H-S-A4-s0,INT_OUTLINE+HALFTONE_M,6,,,17.404,1,1
I-H-S-A4-s0,COPY_SAFE_ECO,6,,,21,1,1
I-H-S-A4-s0,COMBINED_REMOVE+TINT_75,6,,,7.6923,1,1
I-H-S-A4-s0,COMBINED_ECO+STRUCT_75,6,,,7.6923,1,1
I-H-S-A4-s0,OPACITY_GROUP_90,6,,,13.009,1,1
I-H-S-A4-s0,OPACITY_GROUP_75,6,,,7.6923,1,1
I-H-S-A4-s0,OPACITY_GROUP_60,6,,,4.5422,1,0
I-H-S-A4-s0,OPACITY_GROUP_45,6,,,2.8847,0,0
I-H-S-A4-s0,OPACITY_ELEM_60,6,,,4.5422,1,0
I-H-S-A4-s0,OPACITY_FILL_60,6,,,17.404,1,1
I-H-S-A4-s0,OPACITY_STROKE_60,6,,,17.404,1,1
I-H-S-A4-s0,OPACITY_TEXT_60,6,,,4.5422,1,0
I-H-S-A4-s0,TINT_75,6,,,7.6923,1,1
I-H-S-A4-s0,TINT_55,6,,,3.8957,0,0
I-H-S-A4-s0,TINT_30,6,,,1.9408,0,0
I-H-S-A4-s0,TINT_FILL_55,6,,,17.404,1,1
I-H-S-A4-s0,TINT_FILL_30,6,,,17.404,1,1
I-H-S-A4-s0,TINT_FILL_15,6,,,17.404,1,1
I-H-S-A4-s0,GRAYSCALE,6,,,17.404,1,1
I-H-S-A4-s0,BW_THRESHOLD,,,,,,
I-H-S-A4-s0,BW_SEMANTIC,6,,,21,1,1
I-H-S-A4-s0,OUTLINE_ONLY,6,,,17.404,1,1
I-H-S-A4-s0,OUTLINE_NAIVE,6,,,17.404,1,1
I-H-S-A4-s0,BG_REMOVAL,6,,,17.404,1,1
I-H-S-A4-s0,DECOR_REMOVAL,6,,,17.404,1,1
I-H-S-A4-s0,HALFTONE_H,6,,,17.404,1,1
I-H-S-A4-s0,HALFTONE_M,6,,,17.404,1,1
I-H-S-A4-s0,HALFTONE_L,6,,,17.404,1,1
I-H-S-A4-s0,DITHER_M,6,,,17.404,1,1
I-H-S-A4-s0,HIGH_CONTRAST,6,,,21,1,1
I-L-L-A4-s0,STANDARD,5,,,17.404,1,1
I-L-L-A4-s0,ECO_COLOUR,5,,,17.404,1,1
I-L-L-A4-s0,SUPER_ECO_BW,5,,,21,1,1
I-L-L-A4-s0,INT_BG+TINT_FILL_55,5,,,17.404,1,1
I-L-L-A4-s0,INT_REMOVE_ALL,5,,,17.404,1,1
I-L-L-A4-s0,INT_OUTLINE+BW,5,,,21,1,1
I-L-L-A4-s0,INT_GRAY+BG,5,,,17.404,1,1
I-L-L-A4-s0,INT_OUTLINE+HALFTONE_M,5,,,17.404,1,1
I-L-L-A4-s0,COPY_SAFE_ECO,5,,,21,1,1
I-L-L-A4-s0,COMBINED_REMOVE+TINT_75,5,,,7.6923,1,1
I-L-L-A4-s0,COMBINED_ECO+STRUCT_75,5,,,7.6923,1,1
I-L-L-A4-s0,OPACITY_GROUP_90,5,,,13.009,1,1
I-L-L-A4-s0,OPACITY_GROUP_75,5,,,7.6923,1,1
I-L-L-A4-s0,OPACITY_GROUP_60,5,,,4.5422,1,0
I-L-L-A4-s0,OPACITY_GROUP_45,5,,,2.8847,0,0
I-L-L-A4-s0,OPACITY_ELEM_60,5,,,4.5422,1,0
I-L-L-A4-s0,OPACITY_FILL_60,5,,,17.404,1,1
I-L-L-A4-s0,OPACITY_STROKE_60,5,,,17.404,1,1
I-L-L-A4-s0,OPACITY_TEXT_60,5,,,4.5422,1,0
I-L-L-A4-s0,TINT_75,5,,,7.6923,1,1
I-L-L-A4-s0,TINT_55,5,,,3.8957,0,0
I-L-L-A4-s0,TINT_30,5,,,1.9408,0,0
I-L-L-A4-s0,TINT_FILL_55,5,,,17.404,1,1
I-L-L-A4-s0,TINT_FILL_30,5,,,17.404,1,1
I-L-L-A4-s0,TINT_FILL_15,5,,,17.404,1,1
I-L-L-A4-s0,GRAYSCALE,5,,,17.404,1,1
I-L-L-A4-s0,BW_THRESHOLD,,,,,,
I-L-L-A4-s0,BW_SEMANTIC,5,,,21,1,1
I-L-L-A4-s0,OUTLINE_ONLY,5,,,17.404,1,1
I-L-L-A4-s0,OUTLINE_NAIVE,5,,,17.404,1,1
I-L-L-A4-s0,BG_REMOVAL,5,,,17.404,1,1
I-L-L-A4-s0,DECOR_REMOVAL,5,,,17.404,1,1
I-L-L-A4-s0,HALFTONE_H,5,,,17.404,1,1
I-L-L-A4-s0,HALFTONE_M,5,,,17.404,1,1
I-L-L-A4-s0,HALFTONE_L,5,,,17.404,1,1
I-L-L-A4-s0,DITHER_M,5,,,17.404,1,1
I-L-L-A4-s0,HIGH_CONTRAST,5,,,21,1,1
I-L-M-A4-s0,STANDARD,5,,,17.404,1,1
I-L-M-A4-s0,ECO_COLOUR,5,,,17.404,1,1
I-L-M-A4-s0,SUPER_ECO_BW,5,,,21,1,1
I-L-M-A4-s0,INT_BG+TINT_FILL_55,5,,,17.404,1,1
I-L-M-A4-s0,INT_REMOVE_ALL,5,,,17.404,1,1
I-L-M-A4-s0,INT_OUTLINE+BW,5,,,21,1,1
I-L-M-A4-s0,INT_GRAY+BG,5,,,17.404,1,1
I-L-M-A4-s0,INT_OUTLINE+HALFTONE_M,5,,,17.404,1,1
I-L-M-A4-s0,COPY_SAFE_ECO,5,,,21,1,1
I-L-M-A4-s0,COMBINED_REMOVE+TINT_75,5,,,7.6923,1,1
I-L-M-A4-s0,COMBINED_ECO+STRUCT_75,5,,,7.6923,1,1
I-L-M-A4-s0,OPACITY_GROUP_90,5,,,13.009,1,1
I-L-M-A4-s0,OPACITY_GROUP_75,5,,,7.6923,1,1
I-L-M-A4-s0,OPACITY_GROUP_60,5,,,4.5422,1,0
I-L-M-A4-s0,OPACITY_GROUP_45,5,,,2.8847,0,0
I-L-M-A4-s0,OPACITY_ELEM_60,5,,,4.5422,1,0
I-L-M-A4-s0,OPACITY_FILL_60,5,,,17.404,1,1
I-L-M-A4-s0,OPACITY_STROKE_60,5,,,17.404,1,1
I-L-M-A4-s0,OPACITY_TEXT_60,5,,,4.5422,1,0
I-L-M-A4-s0,TINT_75,5,,,7.6923,1,1
I-L-M-A4-s0,TINT_55,5,,,3.8957,0,0
I-L-M-A4-s0,TINT_30,5,,,1.9408,0,0
I-L-M-A4-s0,TINT_FILL_55,5,,,17.404,1,1
I-L-M-A4-s0,TINT_FILL_30,5,,,17.404,1,1
I-L-M-A4-s0,TINT_FILL_15,5,,,17.404,1,1
I-L-M-A4-s0,GRAYSCALE,5,,,17.404,1,1
I-L-M-A4-s0,BW_THRESHOLD,,,,,,
I-L-M-A4-s0,BW_SEMANTIC,5,,,21,1,1
I-L-M-A4-s0,OUTLINE_ONLY,5,,,17.404,1,1
I-L-M-A4-s0,OUTLINE_NAIVE,5,,,17.404,1,1
I-L-M-A4-s0,BG_REMOVAL,5,,,17.404,1,1
I-L-M-A4-s0,DECOR_REMOVAL,5,,,17.404,1,1
I-L-M-A4-s0,HALFTONE_H,5,,,17.404,1,1
I-L-M-A4-s0,HALFTONE_M,5,,,17.404,1,1
I-L-M-A4-s0,HALFTONE_L,5,,,17.404,1,1
I-L-M-A4-s0,DITHER_M,5,,,17.404,1,1
I-L-M-A4-s0,HIGH_CONTRAST,5,,,21,1,1
I-L-M-LETTER-s0,STANDARD,5,,,17.404,1,1
I-L-M-LETTER-s0,ECO_COLOUR,5,,,17.404,1,1
I-L-M-LETTER-s0,SUPER_ECO_BW,5,,,21,1,1
I-L-M-LETTER-s0,OPACITY_GROUP_75,5,,,7.6923,1,1
I-L-M-LETTER-s0,OPACITY_GROUP_60,5,,,4.5422,1,0
I-L-M-LETTER-s0,TINT_55,5,,,3.8957,0,0
I-L-M-LETTER-s0,TINT_FILL_30,5,,,17.404,1,1
I-L-M-LETTER-s0,GRAYSCALE,5,,,17.404,1,1
I-L-M-LETTER-s0,BW_SEMANTIC,5,,,21,1,1
I-L-M-LETTER-s0,OUTLINE_ONLY,5,,,17.404,1,1
I-L-M-LETTER-s0,BG_REMOVAL,5,,,17.404,1,1
I-L-M-LETTER-s0,DECOR_REMOVAL,5,,,17.404,1,1
I-L-M-LETTER-s0,HALFTONE_M,5,,,17.404,1,1
I-L-M-LETTER-s0,HIGH_CONTRAST,5,,,21,1,1
I-L-S-A4-s0,STANDARD,5,,,17.404,1,1
I-L-S-A4-s0,ECO_COLOUR,5,,,17.404,1,1
I-L-S-A4-s0,SUPER_ECO_BW,5,,,21,1,1
I-L-S-A4-s0,INT_BG+TINT_FILL_55,5,,,17.404,1,1
I-L-S-A4-s0,INT_REMOVE_ALL,5,,,17.404,1,1
I-L-S-A4-s0,INT_OUTLINE+BW,5,,,21,1,1
I-L-S-A4-s0,INT_GRAY+BG,5,,,17.404,1,1
I-L-S-A4-s0,INT_OUTLINE+HALFTONE_M,5,,,17.404,1,1
I-L-S-A4-s0,COPY_SAFE_ECO,5,,,21,1,1
I-L-S-A4-s0,COMBINED_REMOVE+TINT_75,5,,,7.6923,1,1
I-L-S-A4-s0,COMBINED_ECO+STRUCT_75,5,,,7.6923,1,1
I-L-S-A4-s0,OPACITY_GROUP_90,5,,,13.009,1,1
I-L-S-A4-s0,OPACITY_GROUP_75,5,,,7.6923,1,1
I-L-S-A4-s0,OPACITY_GROUP_60,5,,,4.5422,1,0
I-L-S-A4-s0,OPACITY_GROUP_45,5,,,2.8847,0,0
I-L-S-A4-s0,OPACITY_ELEM_60,5,,,4.5422,1,0
I-L-S-A4-s0,OPACITY_FILL_60,5,,,17.404,1,1
I-L-S-A4-s0,OPACITY_STROKE_60,5,,,17.404,1,1
I-L-S-A4-s0,OPACITY_TEXT_60,5,,,4.5422,1,0
I-L-S-A4-s0,TINT_75,5,,,7.6923,1,1
I-L-S-A4-s0,TINT_55,5,,,3.8957,0,0
I-L-S-A4-s0,TINT_30,5,,,1.9408,0,0
I-L-S-A4-s0,TINT_FILL_55,5,,,17.404,1,1
I-L-S-A4-s0,TINT_FILL_30,5,,,17.404,1,1
I-L-S-A4-s0,TINT_FILL_15,5,,,17.404,1,1
I-L-S-A4-s0,GRAYSCALE,5,,,17.404,1,1
I-L-S-A4-s0,BW_THRESHOLD,,,,,,
I-L-S-A4-s0,BW_SEMANTIC,5,,,21,1,1
I-L-S-A4-s0,OUTLINE_ONLY,5,,,17.404,1,1
I-L-S-A4-s0,OUTLINE_NAIVE,5,,,17.404,1,1
I-L-S-A4-s0,BG_REMOVAL,5,,,17.404,1,1
I-L-S-A4-s0,DECOR_REMOVAL,5,,,17.404,1,1
I-L-S-A4-s0,HALFTONE_H,5,,,17.404,1,1
I-L-S-A4-s0,HALFTONE_M,5,,,17.404,1,1
I-L-S-A4-s0,HALFTONE_L,5,,,17.404,1,1
I-L-S-A4-s0,DITHER_M,5,,,17.404,1,1
I-L-S-A4-s0,HIGH_CONTRAST,5,,,21,1,1
I-M-L-A4-s0,STANDARD,5,,,17.404,1,1
I-M-L-A4-s0,ECO_COLOUR,5,,,17.404,1,1
I-M-L-A4-s0,SUPER_ECO_BW,5,,,21,1,1
I-M-L-A4-s0,INT_BG+TINT_FILL_55,5,,,17.404,1,1
I-M-L-A4-s0,INT_REMOVE_ALL,5,,,17.404,1,1
I-M-L-A4-s0,INT_OUTLINE+BW,5,,,21,1,1
I-M-L-A4-s0,INT_GRAY+BG,5,,,17.404,1,1
I-M-L-A4-s0,INT_OUTLINE+HALFTONE_M,5,,,17.404,1,1
I-M-L-A4-s0,COPY_SAFE_ECO,5,,,21,1,1
I-M-L-A4-s0,COMBINED_REMOVE+TINT_75,5,,,7.6923,1,1
I-M-L-A4-s0,COMBINED_ECO+STRUCT_75,5,,,7.6923,1,1
I-M-L-A4-s0,OPACITY_GROUP_90,5,,,13.009,1,1
I-M-L-A4-s0,OPACITY_GROUP_75,5,,,7.6923,1,1
I-M-L-A4-s0,OPACITY_GROUP_60,5,,,4.5422,1,0
I-M-L-A4-s0,OPACITY_GROUP_45,5,,,2.8847,0,0
I-M-L-A4-s0,OPACITY_ELEM_60,5,,,4.5422,1,0
I-M-L-A4-s0,OPACITY_FILL_60,5,,,17.404,1,1
I-M-L-A4-s0,OPACITY_STROKE_60,5,,,17.404,1,1
I-M-L-A4-s0,OPACITY_TEXT_60,5,,,4.5422,1,0
I-M-L-A4-s0,TINT_75,5,,,7.6923,1,1
I-M-L-A4-s0,TINT_55,5,,,3.8957,0,0
I-M-L-A4-s0,TINT_30,5,,,1.9408,0,0
I-M-L-A4-s0,TINT_FILL_55,5,,,17.404,1,1
I-M-L-A4-s0,TINT_FILL_30,5,,,17.404,1,1
I-M-L-A4-s0,TINT_FILL_15,5,,,17.404,1,1
I-M-L-A4-s0,GRAYSCALE,5,,,17.404,1,1
I-M-L-A4-s0,BW_THRESHOLD,,,,,,
I-M-L-A4-s0,BW_SEMANTIC,5,,,21,1,1
