combo,a,b,metric,doc_id,archetype,combined,a_alone,b_alone,additive_prediction,interaction,multiplicative_prediction,interaction_vs_multiplicative,q_combined
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,wd,I-M-L-A4-s0,I,-0.015252,0,-0.015252,-0.015252,0,-0.015252,1.7347e-18,0.6
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,ttc,I-M-M-A4-s0,I,0.15852,0,0.15852,0.15852,0,0.15852,0,0.6
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,wd,I-M-M-A4-s0,I,-0.0063425,0,-0.0063425,-0.0063425,0,-0.0063425,0,0.6
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,ttc,I-M-S-A4-s0,I,0.14401,0,0.14401,0.14401,0,0.14401,0,0.6
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,wd,I-M-S-A4-s0,I,-0.0074162,0,-0.0074162,-0.0074162,0,-0.0074162,-5.2042e-18,0.6
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,ttc,J-H-L-A4-s0,J,-0.012158,0,-0.012158,-0.012158,0,-0.012158,1.7347e-18,0.99843
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,wd,J-H-L-A4-s0,J,-0.012158,0,-0.012158,-0.012158,0,-0.012158,1.7347e-18,0.99843
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,ttc,J-H-M-A4-s0,J,-0.01073,0,-0.01073,-0.01073,0,-0.01073,-1.7347e-18,0.99848
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,wd,J-H-M-A4-s0,J,-0.01073,0,-0.01073,-0.01073,0,-0.01073,-1.7347e-18,0.99848
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,ttc,J-H-S-A4-s0,J,-0.0066475,0,-0.0066475,-0.0066475,0,-0.0066475,-8.6736e-19,0.99931
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,wd,J-H-S-A4-s0,J,-0.0066475,0,-0.0066475,-0.0066475,0,-0.0066475,-8.6736e-19,0.99931
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,ttc,J-L-L-A4-s0,J,-0.0010559,0,-0.0010559,-0.0010559,0,-0.0010559,-4.3368e-19,1
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,wd,J-L-L-A4-s0,J,-0.0010559,0,-0.0010559,-0.0010559,0,-0.0010559,-4.3368e-19,1
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,ttc,J-L-M-A4-s0,J,-0.0027436,0,-0.0027436,-0.0027436,0,-0.0027436,-8.6736e-19,1
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,wd,J-L-M-A4-s0,J,-0.0027436,0,-0.0027436,-0.0027436,0,-0.0027436,-8.6736e-19,1
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,ttc,J-L-S-A4-s0,J,-0.0015595,0,-0.0015595,-0.0015595,0,-0.0015595,2.1684e-19,1
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,wd,J-L-S-A4-s0,J,-0.0015595,0,-0.0015595,-0.0015595,0,-0.0015595,2.1684e-19,1
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,ttc,J-M-L-A4-s0,J,-0.0059883,0,-0.0059883,-0.0059883,0,-0.0059883,1.7347e-18,1
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,wd,J-M-L-A4-s0,J,-0.0059883,0,-0.0059883,-0.0059883,0,-0.0059883,1.7347e-18,1
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,ttc,J-M-M-A4-s0,J,-0.0058433,0,-0.0058433,-0.0058433,0,-0.0058433,8.6736e-19,0.99884
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,wd,J-M-M-A4-s0,J,-0.0058433,0,-0.0058433,-0.0058433,0,-0.0058433,8.6736e-19,0.99884
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,ttc,J-M-S-A4-s0,J,-0.0041933,0,-0.0041933,-0.0041933,0,-0.0041933,8.6736e-19,0.99951
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,wd,J-M-S-A4-s0,J,-0.0041933,0,-0.0041933,-0.0041933,0,-0.0041933,8.6736e-19,0.99951
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,ttc,K-H-L-A4-s0,K,0.43405,0.43257,0.30471,0.73729,-0.30324,0.45917,-0.025121,1
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,wd,K-H-L-A4-s0,K,0.094156,0.10386,-0.035183,0.068672,0.025484,0.09593,-0.0017743,1
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,ttc,K-H-M-A4-s0,K,0.38518,0.3832,0.29467,0.67787,-0.29269,0.40868,-0.023504,1
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,wd,K-H-M-A4-s0,K,0.078267,0.087073,-0.012243,0.074831,0.0034365,0.084301,-0.0060336,1
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,ttc,K-H-S-A4-s0,K,0.34863,0.34608,0.28807,0.63415,-0.28552,0.36927,-0.020643,1
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,wd,K-H-S-A4-s0,K,0.066468,0.074361,0.0059104,0.080272,-0.013803,0.075607,-0.0091389,1
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,ttc,K-L-L-A4-s0,K,0.43574,0.43279,0.30661,0.7394,-0.30366,0.45181,-0.016072,1
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,wd,K-L-L-A4-s0,K,0.09526,0.10349,-0.033865,0.069628,0.025632,0.098609,-0.0033491,1
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,ttc,K-L-M-A4-s0,K,0.38726,0.3838,0.29684,0.68064,-0.29338,0.40088,-0.013618,1
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,wd,K-L-M-A4-s0,K,0.079853,0.087173,-0.010567,0.076606,0.003247,0.085834,-0.0059807,1
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,ttc,K-L-S-A4-s0,K,0.3499,0.34633,0.28964,0.63597,-0.28607,0.3633,-0.0134,1
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,wd,K-L-S-A4-s0,K,0.067581,0.074457,0.0073257,0.081783,-0.014202,0.075408,-0.0078271,1
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,ttc,K-M-L-A4-s0,K,0.4342,0.43172,0.30508,0.7368,-0.3026,0.45323,-0.019032,1
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,wd,K-M-L-A4-s0,K,0.094564,0.10326,-0.034561,0.0687,0.025864,0.097288,-0.0027244,1
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,ttc,K-M-M-A4-s0,K,0.38702,0.38416,0.29651,0.68067,-0.29365,0.40471,-0.017685,1
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,wd,K-M-M-A4-s0,K,0.079472,0.087393,-0.011037,0.076356,0.0031165,0.085524,-0.0060514,1
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,ttc,K-M-S-A4-s0,K,0.34939,0.34633,0.28911,0.63544,-0.28605,0.36643,-0.017039,1
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,wd,K-M-S-A4-s0,K,0.067066,0.074452,0.0067843,0.081237,-0.014171,0.075617,-0.0085511,1
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,ttc,L-H-L-A4-s0,L,0.5297,0.52899,0.38498,0.91397,-0.38427,0.54804,-0.018345,0.79022
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,wd,L-H-L-A4-s0,L,0.18093,0.18948,0.036214,0.22569,-0.044761,0.19267,-0.011734,0.79022
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,ttc,L-H-M-A4-s0,L,0.64607,0.64218,0.50545,1.1476,-0.50157,0.67104,-0.024971,0.79008
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,wd,L-H-M-A4-s0,L,0.20999,0.22189,0.06938,0.29127,-0.081273,0.22843,-0.018436,0.79008
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,ttc,L-H-S-A4-s0,L,0.63094,0.62295,0.50061,1.1236,-0.49262,0.66562,-0.034679,0.77012
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,wd,L-H-S-A4-s0,L,0.19474,0.2122,0.064401,0.2766,-0.081866,0.22077,-0.026039,0.77012
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,ttc,L-L-L-A4-s0,L,0.037365,0.039391,0.028909,0.0683,-0.030935,0.044514,-0.0071488,0.89139
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,wd,L-L-L-A4-s0,L,0.011141,0.014474,0.002685,0.017159,-0.0060178,0.015364,-0.0042228,0.89139
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,ttc,L-L-M-A4-s0,L,0.04284,0.046159,0.037384,0.083543,-0.040704,0.052898,-0.010059,0.8794
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,wd,L-L-M-A4-s0,L,0.0088683,0.013386,0.0034129,0.016799,-0.0079311,0.014754,-0.0058859,0.8794
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,ttc,L-L-S-A4-s0,L,0.040667,0.045,0.033915,0.078916,-0.038249,0.052701,-0.012035,0.82229
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,wd,L-L-S-A4-s0,L,0.0059838,0.012097,-0.00076757,0.011329,-0.0053453,0.011724,-0.0057398,0.82229
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,ttc,L-M-L-A4-s0,L,0.079742,0.083768,0.067305,0.15107,-0.071332,0.09349,-0.013748,0.86834
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,wd,L-M-L-A4-s0,L,0.020078,0.025986,0.0076416,0.033628,-0.01355,0.028436,-0.0083576,0.86834
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,ttc,L-M-M-A4-s0,L,0.088123,0.094025,0.070975,0.165,-0.076877,0.10563,-0.017503,0.82697
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,wd,L-M-M-A4-s0,L,0.021056,0.029387,0.0039071,0.033294,-0.012239,0.030761,-0.0097059,0.82697
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,ttc,L-M-S-A4-s0,L,0.077919,0.085934,0.063863,0.1498,-0.071879,0.10014,-0.022222,0.80154
INT_OUTLINE+BW,OUTLINE_ONLY,BW_SEMANTIC,wd,L-M-S-A4-s0,L,0.011861,0.023358,-0.0021945,0.021164,-0.0093031,0.022317,-0.010456,0.80154
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,A-H-L-A4-s0,A,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,A-H-L-A4-s0,A,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,A-H-M-A4-s0,A,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,A-H-M-A4-s0,A,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,A-H-S-A4-s0,A,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,A-H-S-A4-s0,A,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,A-L-L-A4-s0,A,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,A-L-L-A4-s0,A,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,A-L-M-A4-s0,A,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,A-L-M-A4-s0,A,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,A-L-S-A4-s0,A,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,A-L-S-A4-s0,A,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,A-M-L-A4-s0,A,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,A-M-L-A4-s0,A,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,A-M-M-A4-s0,A,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,A-M-M-A4-s0,A,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,A-M-S-A4-s0,A,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,A-M-S-A4-s0,A,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,B-H-L-A4-s0,B,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,B-H-L-A4-s0,B,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,B-H-M-A4-s0,B,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,B-H-M-A4-s0,B,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,B-H-S-A4-s0,B,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,B-H-S-A4-s0,B,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,B-L-L-A4-s0,B,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,B-L-L-A4-s0,B,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,B-L-M-A4-s0,B,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,B-L-M-A4-s0,B,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,B-L-S-A4-s0,B,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,B-L-S-A4-s0,B,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,B-M-L-A4-s0,B,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,B-M-L-A4-s0,B,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,B-M-M-A4-s0,B,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,B-M-M-A4-s0,B,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,B-M-S-A4-s0,B,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,B-M-S-A4-s0,B,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,C-H-L-A4-s0,C,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,C-H-L-A4-s0,C,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,C-H-M-A4-s0,C,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,C-H-M-A4-s0,C,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,C-H-S-A4-s0,C,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,C-H-S-A4-s0,C,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,C-L-L-A4-s0,C,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,C-L-L-A4-s0,C,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,C-L-M-A4-s0,C,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,C-L-M-A4-s0,C,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,C-L-S-A4-s0,C,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,C-L-S-A4-s0,C,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,C-M-L-A4-s0,C,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,C-M-L-A4-s0,C,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,C-M-M-A4-s0,C,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,C-M-M-A4-s0,C,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,C-M-S-A4-s0,C,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,C-M-S-A4-s0,C,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,D-H-L-A4-s0,D,0.010393,0.010393,0.0088231,0.019216,-0.0088231,0.01664,-0.0062473,0.86618
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,D-H-L-A4-s0,D,0.0027727,0.0027727,0.0029987,0.0057713,-0.0029987,0.0054677,-0.002695,0.86618
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,D-H-M-A4-s0,D,0.00729,0.00729,0.0064988,0.013789,-0.0064988,0.01213,-0.00484,0.90218
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,D-H-M-A4-s0,D,0.0016391,0.0016391,0.0021697,0.0038088,-0.0021697,0.0036502,-0.0020111,0.90218
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,D-H-S-A4-s0,D,0.0043787,0.0043787,0.0043541,0.0087328,-0.0043541,0.0077684,-0.0033897,0.86274
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,D-H-S-A4-s0,D,0.00076505,0.00076505,0.0015252,0.0022902,-0.0015252,0.0022162,-0.0014512,0.86274
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,D-L-L-A4-s0,D,0.0066997,0.0066997,0.006053,0.012753,-0.006053,0.010582,-0.0038819,0.98751
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,D-L-L-A4-s0,D,0.0015695,0.0015695,0.0021375,0.003707,-0.0021375,0.0034479,-0.0018784,0.98751
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,D-L-M-A4-s0,D,0.0046103,0.0046103,0.0045157,0.009126,-0.0045157,0.0077618,-0.0031516,0.98678
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,D-L-M-A4-s0,D,0.00091407,0.00091407,0.0016495,0.0025636,-0.0016495,0.0024275,-0.0015135,0.98678
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,D-L-S-A4-s0,D,0.0027983,0.0027983,0.0031861,0.0059844,-0.0031861,0.0050369,-0.0022387,0.98489
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,D-L-S-A4-s0,D,0.00030793,0.00030793,0.0011943,0.0015022,-0.0011943,0.0014458,-0.0011379,0.98489
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,D-M-L-A4-s0,D,0.0066997,0.0066997,0.006053,0.012753,-0.006053,0.011007,-0.0043068,0.98751
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,D-M-L-A4-s0,D,0.0015695,0.0015695,0.0021375,0.003707,-0.0021375,0.0035152,-0.0019457,0.98751
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,D-M-M-A4-s0,D,0.0063737,0.0063737,0.0058407,0.012214,-0.0058407,0.010541,-0.0041673,0.84754
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,D-M-M-A4-s0,D,0.0014812,0.0014812,0.0020565,0.0035377,-0.0020565,0.0033571,-0.0018759,0.84754
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,D-M-S-A4-s0,D,0.003858,0.003858,0.0039786,0.0078366,-0.0039786,0.0068102,-0.0029522,0.89087
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,D-M-S-A4-s0,D,0.0005881,0.0005881,0.0013985,0.0019866,-0.0013985,0.0019138,-0.0013257,0.89087
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,E-H-L-A4-s0,E,0.03965,0.03965,0.029996,0.069646,-0.029996,0.061326,-0.021676,0.77741
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,E-H-L-A4-s0,E,0.014017,0.014017,0.011307,0.025324,-0.011307,0.023315,-0.0092971,0.77741
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,E-H-M-A4-s0,E,0.031668,0.031668,0.024728,0.056396,-0.024728,0.050505,-0.018837,0.79637
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,E-H-M-A4-s0,E,0.011325,0.011325,0.0096879,0.021013,-0.0096879,0.019496,-0.0081716,0.79637
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,E-H-S-A4-s0,E,0.035956,0.035956,0.02977,0.065727,-0.02977,0.05862,-0.022664,0.75341
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,E-H-S-A4-s0,E,0.011679,0.011679,0.011666,0.023344,-0.011666,0.021702,-0.010023,0.75341
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,E-L-L-A4-s0,E,0.016826,0.016826,0.012755,0.02958,-0.012755,0.025658,-0.0088322,0.8182
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,E-L-L-A4-s0,E,0.0060859,0.0060859,0.0048225,0.010908,-0.0048225,0.0099615,-0.0038756,0.8182
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,E-L-M-A4-s0,E,0.012875,0.012875,0.010085,0.022961,-0.010085,0.020224,-0.0073489,0.81451
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,E-L-M-A4-s0,E,0.004326,0.004326,0.0037451,0.0080711,-0.0037451,0.0074763,-0.0031504,0.81451
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,E-L-S-A4-s0,E,0.012149,0.012149,0.0099947,0.022143,-0.0099947,0.019574,-0.0074251,0.74831
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,E-L-S-A4-s0,E,0.0039543,0.0039543,0.0038767,0.007831,-0.0038767,0.0072375,-0.0032832,0.74831
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,E-M-L-A4-s0,E,0.026874,0.026874,0.020579,0.047453,-0.020579,0.041834,-0.014959,0.82862
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,E-M-L-A4-s0,E,0.0094168,0.0094168,0.0076665,0.017083,-0.0076665,0.015769,-0.0063523,0.82862
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,E-M-M-A4-s0,E,0.019023,0.019023,0.014744,0.033766,-0.014744,0.030535,-0.011512,0.80807
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,E-M-M-A4-s0,E,0.0064523,0.0064523,0.0055415,0.011994,-0.0055415,0.01124,-0.0047877,0.80807
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,E-M-S-A4-s0,E,0.022951,0.022951,0.018998,0.041949,-0.018998,0.037764,-0.014813,0.77166
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,E-M-S-A4-s0,E,0.0073573,0.0073573,0.0073502,0.014707,-0.0073502,0.013736,-0.0063788,0.77166
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,F-H-L-A4-s0,F,1.1494,1.1494,0.82266,1.972,-0.82266,1.1637,-0.014352,0.021808
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,F-H-L-A4-s0,F,0.41986,0.41986,0.29227,0.71213,-0.29227,0.42855,-0.0086862,0.021808
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,F-H-M-A4-s0,F,1.1539,1.1539,0.83426,1.9882,-0.83426,1.1703,-0.016319,0.028151
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,F-H-M-A4-s0,F,0.41791,0.41791,0.29256,0.71047,-0.29256,0.42624,-0.0083257,0.028151
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,F-H-S-A4-s0,F,1.1183,1.1183,0.81448,1.9328,-0.81448,1.1371,-0.018763,0.040208
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,F-H-S-A4-s0,F,0.40898,0.40898,0.2896,0.69858,-0.2896,0.41778,-0.0087951,0.040208
