doc_id,archetype,archetype_key,density,size,paper,seed,holdout,mode,family,non_white_coverage,weighted_darkness,black_proxy,colour_proxy,total_tonal_coverage,cmy_composite_proxy,c_proxy,m_proxy,y_proxy,total_tonal_coverage_abs_reduction,total_tonal_coverage_rel_reduction,weighted_darkness_rel_reduction,non_white_coverage_rel_reduction,black_proxy_rel_reduction,colour_proxy_rel_reduction,attr_functional_total_tonal_coverage,attr_decorative_total_tonal_coverage,attr_fill_total_tonal_coverage,attr_line_total_tonal_coverage,attr_text_total_tonal_coverage,attr_image_total_tonal_coverage,visual_quality_score,critical_line_survival,small_text_survival,colour_information_survival,image_survival,image_pixel_visibility,image_colour_de_mean,fill_survival,q_gen0,colour_min_de2000,colour_min_de2000_deutan,colour_cvd_retention,photocopy_simulation_score,photocopy_min_class_gen2,photocopy_retention,photocopy_retention_gen1,photocopy_retention_gen2,rescan_score_gen2,text_cr_min,line_cr_min,text_cr_min_b,text_pass_b,text_pass_aaa_b,line_cr_min_b,line_pass_b,attr_colour_coded_total_tonal_coverage,attr_border_total_tonal_coverage,pdf_bytes,png_bytes,svg_bytes,t_load,t_pdf,dom_nodes,complexity,effective_complexity,applied_by,saving_class,overall_status,overall_status_stage1_pool,status_reason,dominated_by,physical_validation_required
D-L-L-A4-s0,D,MIXED,LOW,L,A4,0,False,TINT_75,lighter,0.060145,0.00978896,0.00763744,0.00651075,0.0141482,0.0293698,0.00355941,0.00186398,0.00108736,0.00452998,0.242528,0.244189,0.000573009,0.253877,0.228766,0.00844083,0.00533812,0.00533812,0.00241596,0.00456911,0.00145575,,1,1,,0.999992,0.256598,6.10803,,0.999992,,,,0.999173,0.998761,0.998761,1,0.998761,1,7.69228,7.69228,6.9562,1,1,7.6923,1,0,0,27137,41427,2516,0.0118341,0.0148247,25,1,1,author,small,CONDITIONAL,CONDITIONAL,small saving,,False
D-L-L-A4-s0,D,MIXED,LOW,L,A4,0,False,TINT_55,lighter,0.0596089,0.00713013,0.005655,0.00453957,0.0101946,0.0214748,0.0024889,0.00125545,0.000795221,0.00848359,0.454198,0.449479,0.00948139,0.447547,0.462263,0.00619858,0.00373228,0.00373228,0.00176985,0.00336572,0.00106301,,1,0.4,,0.999985,0.237048,11.9718,,0.4,,,,0.906992,0.802354,0.802354,0.975448,0.802354,1,3.89573,3.89573,3.6292,0.4,0,3.8957,1,0,0,27138,40132,2516,0.00811054,0.00806897,25,1,1,author,small,FAILED,FAILED,critical function retained 0.40 (<0.8),,False
D-L-L-A4-s0,D,MIXED,LOW,L,A4,0,False,TINT_30,lighter,0.0594558,0.00393234,0.00318486,0.00231336,0.00549822,0.0118563,0.00124296,0.000637078,0.000433322,0.0131799,0.705634,0.696382,0.0120255,0.688862,0.72597,0.0034056,0.00195219,0.00195219,0.000970185,0.00185244,0.000582974,,0,0,,0.999902,0.079912,20.4981,,0,,,,0.0386254,0.00246637,0.00246637,0.548655,0.00246637,1,1.94078,1.94078,1.8654,0,0,1.9408,0,0,0,27134,37110,2516,0.00930076,0.00753956,25,1,1,author,meaningful,FAILED,FAILED,critical function retained 0.00 (<0.8),,True
D-L-L-A4-s0,D,MIXED,LOW,L,A4,0,False,TINT_FILL_55,lighter,0.0596958,0.0115814,0.0100527,0.00476287,0.0148156,0.0348656,0.00250044,0.00132304,0.000939396,0.00386258,0.206797,0.105794,0.00803741,0.0179234,0.435811,0.0108196,0.00374885,0.00374885,0.00321562,0.00627286,0.0013311,,1,1,,0.997151,0.254154,7.41995,,0.997151,,,,1,1,1,1,1,1,17.4043,17.4043,16.214,1,1,17.404,1,0,0,27134,42126,2516,0.0127742,0.0142875,25,2,2,author,small,DOMINATED,DOMINATED,"dominated by OPACITY_GROUP_75,TINT_75,TINT_FILL_30,TINT_FILL_15…",OPACITY_GROUP_75|TINT_75|TINT_FILL_30|TINT_FILL_15|OUTLINE_ONLY|OUTLINE_NAIVE|DECOR_REMOVAL|ECO_COLOUR|INT_REMOVE_ALL|COMBINED_REMOVE+TINT_75|COMBINED_ECO+STRUCT_75,False
D-L-L-A4-s0,D,MIXED,LOW,L,A4,0,False,TINT_FILL_30,lighter,0.0596222,0.010882,0.0100527,0.00263696,0.0126897,0.0327638,0.00125021,0.000735217,0.000651536,0.00598849,0.320615,0.159797,0.00925983,0.0179234,0.687637,0.0105971,0.00196266,0.00196266,0.00321562,0.00639005,0.000991385,,1,1,,0.993722,0.251955,13.2912,,0.993722,,,,1,1,1,1,1,1,17.4043,17.4043,16.729,1,1,17.404,1,0,0,27132,42033,2516,0.0145115,0.0119728,25,2,2,author,small,DOMINATED,DOMINATED,"dominated by TINT_FILL_15,DECOR_REMOVAL,ECO_COLOUR,INT_REMOVE_ALL…",TINT_FILL_15|DECOR_REMOVAL|ECO_COLOUR|INT_REMOVE_ALL|COMBINED_REMOVE+TINT_75|COMBINED_ECO+STRUCT_75,False
D-L-L-A4-s0,D,MIXED,LOW,L,A4,0,False,TINT_FILL_15,lighter,0.0150325,0.0104283,0.0098709,0.00171579,0.0115867,0.0313129,0.000711469,0.000526154,0.000478162,0.00709147,0.379667,0.194822,0.750206,0.0356844,0.796756,0.0104491,0.00106761,0.00106761,0.00321562,0.00644997,0.000783458,,1,1,,0.990798,0.249756,17.6928,,0.990798,,,,1,1,1,1,1,1,17.4043,17.4043,17.069,1,1,17.404,1,0,0,27128,41837,2516,0.0152981,0.0122101,25,2,2,author,small,DOMINATED,CONDITIONAL,"dominated by ECO_COLOUR,COMBINED_REMOVE+TINT_75,COMBINED_ECO+STRUCT_75",ECO_COLOUR|COMBINED_REMOVE+TINT_75|COMBINED_ECO+STRUCT_75,False
D-L-L-A4-s0,D,MIXED,LOW,L,A4,0,False,GRAYSCALE,grayscale,0.0596903,0.0128836,0.0128836,0,0.0128836,0.0386507,0,0,0,0.00579459,0.310234,0.00525151,0.00812909,-0.258631,1,0.0100406,0.00265147,0.00265147,0.00321562,0.00632845,0.000496477,,1,1,,0.999993,1,26.208,,0.999993,,,,1,1,1,1,1,1,17.4043,17.4043,15.272,1,1,17.404,1,0,0,27124,41529,2516,0.0128612,0.00759125,25,1,1,user+author,small,CONDITIONAL,CONDITIONAL,small saving,,False
D-L-L-A4-s0,D,MIXED,LOW,L,A4,0,False,BW_THRESHOLD,bw,0.0104475,0.0104475,0.0104475,0,0.0104475,0.0313426,0,0,0,0.00823062,0.440654,0.193338,0.826394,-0.0206496,1,0.0104475,1.28738e-05,1.28738e-05,0.00326075,0.00703645,0.000150348,,0.795067,0.969447,,0.817281,0.079912,29.5424,,0.795067,,,,0.930182,0.814686,0.795067,0.795067,0.814686,0.9999,,,,,,,,0,0,13199,14600,2516,0.0149481,0.055922,25,3,3,author,small,FAILED,FAILED,critical function retained 0.80 (<0.8),,False
D-L-L-A4-s0,D,MIXED,LOW,L,A4,0,False,BW_SEMANTIC,bw,0.0163134,0.0131619,0.0131619,0,0.0131619,0.0394857,0,0,0,0.00551625,0.295331,-0.0162396,0.728921,-0.285824,1,0.0113029,0.00185904,0.00185904,0.00357933,0.00725406,0.000469484,,1,1,,0.93116,0.25,32.6315,,0.93116,,,,1,1,1,1,1,1,21,21,21,1,1,21,1,0,0,27118,40765,2552,0.0060945,0.0094696,25,2,2,author,small,DOMINATED,DOMINATED,"dominated by TINT_FILL_30,TINT_FILL_15,GRAYSCALE,OUTLINE_ONLY…",TINT_FILL_30|TINT_FILL_15|GRAYSCALE|OUTLINE_ONLY|OUTLINE_NAIVE|DECOR_REMOVAL|ECO_COLOUR|SUPER_ECO_BW|INT_REMOVE_ALL|INT_GRAY+BG|COPY_SAFE_ECO|COMBINED_REMOVE+TINT_75|COMBINED_ECO+STRUCT_75,False
D-L-L-A4-s0,D,MIXED,LOW,L,A4,0,False,OUTLINE_ONLY,outline,0.0168095,0.0113821,0.0112038,0.00077465,0.0119784,0.0342153,0.00023442,0.000234115,0.000306115,0.00669973,0.358693,0.121181,0.720677,-0.0945281,0.908238,0.0103126,0.00166586,0.00166586,0.00321562,0.00652,0.000576946,,1,1,,0.987508,0.247312,22.7973,,0.987508,,,,1,1,1,1,1,1,17.4043,17.4043,17.404,1,1,17.404,1,0,0,27200,42171,2546,0.014976,0.00817439,25,2,2,author,small,DOMINATED,DOMINATED,"dominated by TINT_FILL_15,DECOR_REMOVAL,ECO_COLOUR,INT_REMOVE_ALL…",TINT_FILL_15|DECOR_REMOVAL|ECO_COLOUR|INT_REMOVE_ALL|COMBINED_REMOVE+TINT_75|COMBINED_ECO+STRUCT_75,False
D-L-L-A4-s0,D,MIXED,LOW,L,A4,0,False,OUTLINE_NAIVE,outline,0.0168095,0.0113821,0.0112038,0.00077465,0.0119784,0.0342153,0.00023442,0.000234115,0.000306115,0.00669973,0.358693,0.121181,0.720677,-0.0945281,0.908238,0.0103126,0.00166586,0.00166586,0.00321562,0.00652,0.000576946,,1,1,,0.987508,0.247312,22.7973,,0.987508,,,,1,1,1,1,1,1,17.4043,17.4043,17.404,1,1,17.404,1,0,0,27200,42171,2546,0.00823587,0.0118999,25,2,2,author,small,DOMINATED,DOMINATED,"dominated by TINT_FILL_15,DECOR_REMOVAL,ECO_COLOUR,INT_REMOVE_ALL…",TINT_FILL_15|DECOR_REMOVAL|ECO_COLOUR|INT_REMOVE_ALL|COMBINED_REMOVE+TINT_75|COMBINED_ECO+STRUCT_75,False
D-L-L-A4-s0,D,MIXED,LOW,L,A4,0,False,BG_REMOVAL,removal,0.0601795,0.0129516,0.0102362,0.00844199,0.0186782,0.0390222,0.00465977,0.00232019,0.00146202,0,0,0,0,0,0,0.0112328,0.00698452,0.00698452,0.00321562,0.00605912,0.00195801,,1,1,,1,1,0,,1,,,,1,1,1,1,1,1,17.4043,17.4043,15.237,1,1,17.404,1,0,0,27134,42059,2516,0.00888617,0.011674,25,2,2,user*+author,negligible,DOMINATED,DOMINATED,dominated by STANDARD (no effect on this page),STANDARD (no effect on this page),False
D-L-L-A4-s0,D,MIXED,LOW,L,A4,0,False,DECOR_REMOVAL,removal,0.0150141,0.0102309,0.00988224,0.0018114,0.0116936,0.0314222,0,0.000349376,0.00146202,0.00698453,0.373941,0.210065,0.750512,0.0345774,0.78543,0.0116936,0,0,0.00321562,0.00652,0.00195801,,1,1,,1,1,0,,1,,,,1,1,1,1,1,1,17.4043,17.4043,17.404,1,1,17.404,1,0,0,26464,41232,2416,0.00792284,0.00870292,23,2,2,author,small,DOMINATED,CONDITIONAL,"dominated by ECO_COLOUR,COMBINED_REMOVE+TINT_75,COMBINED_ECO+STRUCT_75",ECO_COLOUR|COMBINED_REMOVE+TINT_75|COMBINED_ECO+STRUCT_75,False
D-L-L-A4-s0,D,MIXED,LOW,L,A4,0,False,HALFTONE_H,halftone,0.0507209,0.0116271,0.0100711,0.00486436,0.0149355,0.0350112,0.00257838,0.00134277,0.000943208,0.0037427,0.200378,0.102263,0.157173,0.0161265,0.423789,0.0108187,0.00386177,0.00386177,0.00321562,0.00626496,0.00133807,,1,1,,0.971132,0.47654,8.74383,,0.971132,,,,1,1,1,1,1,1,17.4043,17.4043,16.214,1,1,17.404,1,0,0,1325050,152892,2953,0.00791383,0.388618,30,3,4,author,small,DOMINATED,DOMINATED,"dominated by OPACITY_GROUP_75,TINT_75,TINT_FILL_55,TINT_FILL_30…",OPACITY_GROUP_75|TINT_75|TINT_FILL_55|TINT_FILL_30|TINT_FILL_15|OUTLINE_ONLY|OUTLINE_NAIVE|DECOR_REMOVAL|HALFTONE_M|HALFTONE_L|ECO_COLOUR|INT_BG+TINT_FILL_55|INT_REMOVE_ALL|INT_OUTLINE+HALFTONE_M|COMBINED_REMOVE+TINT_75|COMBINED_ECO+STRUCT_75,True
D-L-L-A4-s0,D,MIXED,LOW,L,A4,0,False,HALFTONE_M,halftone,0.0345032,0.0108141,0.00997536,0.00264976,0.0126251,0.0325402,0.00128076,0.000744304,0.000624695,0.00605304,0.324071,0.165035,0.426662,0.0254796,0.686121,0.0105639,0.00193201,0.00193201,0.00321562,0.0063908,0.000957486,,1,1,,0.965045,0.299609,15.3539,,0.965045,,,,1,1,1,1,1,1,17.4043,17.4043,16.729,1,1,17.404,1,0,0,1462669,140254,2953,0.0269356,0.330279,30,3,4,author,small,DOMINATED,DOMINATED,"dominated by TINT_FILL_30,TINT_FILL_15,DECOR_REMOVAL,HALFTONE_L…",TINT_FILL_30|TINT_FILL_15|DECOR_REMOVAL|HALFTONE_L|ECO_COLOUR|INT_REMOVE_ALL|COMBINED_REMOVE+TINT_75|COMBINED_ECO+STRUCT_75,True
D-L-L-A4-s0,D,MIXED,LOW,L,A4,0,False,HALFTONE_L,halftone,0.023377,0.0103918,0.00991065,0.00155766,0.0114683,0.0312691,0.000648292,0.000441383,0.000467989,0.00720984,0.386004,0.197643,0.611546,0.0318011,0.815486,0.0104406,0.000962243,0.000962243,0.00321563,0.00645453,0.000770454,,1,1,,0.968671,0.282258,18.9259,,0.968671,,,,1,1,1,1,1,1,17.4043,17.4043,17.069,1,1,17.404,1,0,0,1426752,117465,2953,0.0144862,0.203271,30,3,4,author,small,DOMINATED,DOMINATED,"dominated by TINT_FILL_15,ECO_COLOUR,COMBINED_REMOVE+TINT_75,COMBINED_ECO+STRUCT_75",TINT_FILL_15|ECO_COLOUR|COMBINED_REMOVE+TINT_75|COMBINED_ECO+STRUCT_75,True
D-L-L-A4-s0,D,MIXED,LOW,L,A4,0,False,DITHER_M,dither,0.0301495,0.0109283,0.00997918,0.00298811,0.0129673,0.0328866,0.0014794,0.000835897,0.000672812,0.00571087,0.305751,0.156221,0.499007,0.0251063,0.646042,0.0106089,0.00221642,0.00221642,0.00321562,0.00637799,0.00101525,,1,1,,0.973221,0.385875,15.0484,,0.973221,,,,1,1,1,1,1,1,17.4043,17.4043,16.729,1,1,17.404,1,0,0,1963812,138424,5007,0.017859,0.344424,30,4,5,author,small,DOMINATED,DOMINATED,"dominated by TINT_FILL_30,TINT_FILL_15,DECOR_REMOVAL,HALFTONE_M…",TINT_FILL_30|TINT_FILL_15|DECOR_REMOVAL|HALFTONE_M|HALFTONE_L|ECO_COLOUR|INT_REMOVE_ALL|COMBINED_REMOVE+TINT_75|COMBINED_ECO+STRUCT_75,True
D-L-L-A4-s0,D,MIXED,LOW,L,A4,0,False,HIGH_CONTRAST,contrast,0.0601795,0.0142661,0.0116682,0.00804769,0.0197158,0.0428826,0.00467482,0.00219436,0.00117852,-0.00103767,-0.0555555,-0.101498,0,-0.139894,0.0467068,0.0122704,0.00700593,0.00700593,0.00357933,0.00681459,0.00187651,,1,1,,0.922004,1,10.1336,,0.922004,,,,1,1,1,1,1,1,21,21,18.385,1,1,21,1,0,0,27110,40874,2516,0.0132225,0.016564,25,2,2,author,negligible,DOMINATED,DOMINATED,dominated by STANDARD (no effect on this page),STANDARD (no effect on this page),False
D-L-L-A4-s0,D,MIXED,LOW,L,A4,0,False,ECO_COLOUR,eco,0.0150141,0.0101198,0.00987656,0.00119017,0.0110667,0.0308003,0,0.00025077,0.000939396,0.00761144,0.407505,0.218644,0.750512,0.0351317,0.859018,0.0110667,0,0,0.00321562,0.00652,0.0013311,,1,1,,0.997151,0.254154,7.41995,,0.997151,,,,1,1,1,1,1,1,17.4043,17.4043,17.404,1,1,17.404,1,0,0,26464,41290,2416,0.0134384,0.00912628,23,2,2,author,small,DOMINATED,,"dominated by COMBINED_REMOVE+TINT_75,COMBINED_ECO+STRUCT_75",COMBINED_REMOVE+TINT_75|COMBINED_ECO+STRUCT_75,False
D-L-L-A4-s0,D,MIXED,LOW,L,A4,0,False,SUPER_ECO_BW,eco,0.01362,0.0113029,0.0113029,0,0.0113029,0.0339086,0,0,0,0.0073753,0.394862,0.127299,0.773677,-0.104207,1,0.0113029,0,0,0.00357933,0.00725406,0.000469474,,1,1,,0.931143,0.25,32.6311,,0.931143,,,,1,1,1,1,1,1,21,21,21,1,1,21,1,0,0,26388,39590,2413,0.00859303,0.0149846,23,2,2,author,small,DOMINATED,,"dominated by ECO_COLOUR,COMBINED_REMOVE+TINT_75,COMBINED_ECO+STRUCT_75",ECO_COLOUR|COMBINED_REMOVE+TINT_75|COMBINED_ECO+STRUCT_75,False
D-L-L-A4-s0,D,MIXED,LOW,L,A4,0,False,INT_BG+TINT_FILL_55,interaction,0.0596958,0.0115814,0.0100527,0.00476287,0.0148156,0.0348656,0.00250044,0.00132304,0.000939396,0.00386258,0.206797,0.105794,0.00803741,0.0179234,0.435811,0.0108196,0.00374885,0.00374885,0.00321562,0.00627286,0.0013311,,1,1,,0.997151,0.254154,7.41995,,0.997151,,,,1,1,1,1,1,1,17.4043,17.4043,16.214,1,1,17.404,1,0,0,27134,42126,2516,0.0129886,0.0109641,25,2,2,author,small,DOMINATED,,"dominated by OPACITY_GROUP_75,TINT_75,TINT_FILL_30,TINT_FILL_15…",OPACITY_GROUP_75|TINT_75|TINT_FILL_30|TINT_FILL_15|OUTLINE_ONLY|OUTLINE_NAIVE|DECOR_REMOVAL|ECO_COLOUR|INT_REMOVE_ALL|COMBINED_REMOVE+TINT_75|COMBINED_ECO+STRUCT_75,False
D-L-L-A4-s0,D,MIXED,LOW,L,A4,0,False,INT_REMOVE_ALL,interaction,0.0150141,0.0102309,0.00988224,0.0018114,0.0116936,0.0314222,0,0.000349376,0.00146202,0.00698453,0.373941,0.210065,0.750512,0.0345774,0.78543,0.0116936,0,0,0.00321562,0.00652,0.00195801,,1,1,,1,1,0,,1,,,,1,1,1,1,1,1,17.4043,17.4043,17.404,1,1,17.404,1,0,0,26464,41232,2416,0.0222632,0.0107259,23,2,2,author,small,DOMINATED,,"dominated by ECO_COLOUR,COMBINED_REMOVE+TINT_75,COMBINED_ECO+STRUCT_75",ECO_COLOUR|COMBINED_REMOVE+TINT_75|COMBINED_ECO+STRUCT_75,False
D-L-L-A4-s0,D,MIXED,LOW,L,A4,0,False,INT_OUTLINE+BW,interaction,0.0168109,0.0138201,0.0138201,0,0.0138201,0.0414603,0,0,0,0.00485805,0.260093,-0.0670594,0.720654,-0.350125,1,0.0113029,0.00251725,0.00251725,0.00357933,0.00725406,0.000469474,,1,1,,0.931143,0.25,32.6311,,0.931143,,,,1,1,1,1,1,1,21,21,21,1,1,21,1,0,0,27159,40812,2546,0.0110326,0.0139437,25,2,2,author,small,DOMINATED,,"dominated by OPACITY_GROUP_75,TINT_FILL_30,TINT_FILL_15,GRAYSCALE…",OPACITY_GROUP_75|TINT_FILL_30|TINT_FILL_15|GRAYSCALE|BW_SEMANTIC|OUTLINE_ONLY|OUTLINE_NAIVE|DECOR_REMOVAL|ECO_COLOUR|SUPER_ECO_BW|INT_REMOVE_ALL|INT_GRAY+BG|COPY_SAFE_ECO|COMBINED_REMOVE+TINT_75|COMBINED_ECO+STRUCT_75,False
D-L-L-A4-s0,D,MIXED,LOW,L,A4,0,False,INT_GRAY+BG,interaction,0.0596903,0.0128836,0.0128836,0,0.0128836,0.0386507,0,0,0,0.00579459,0.310234,0.00525151,0.00812909,-0.258631,1,0.0100406,0.00265147,0.00265147,0.00321562,0.00632845,0.000496477,,1,1,,0.999993,1,26.208,,0.999993,,,,1,1,1,1,1,1,17.4043,17.4043,15.272,1,1,17.404,1,0,0,27124,41529,2516,0.0139535,0.0167595,25,2,2,author,small,DOMINATED,,"dominated by TINT_FILL_30,TINT_FILL_15,GRAYSCALE,DECOR_REMOVAL…",TINT_FILL_30|TINT_FILL_15|GRAYSCALE|DECOR_REMOVAL|ECO_COLOUR|INT_REMOVE_ALL|COMBINED_REMOVE+TINT_75|COMBINED_ECO+STRUCT_75,False
D-L-L-A4-s0,D,MIXED,LOW,L,A4,0,False,INT_OUTLINE+HALFTONE_M,interaction,0.0168095,0.0113821,0.0112038,0.00077465,0.0119784,0.0342153,0.00023442,0.000234115,0.000306115,0.00669973,0.358693,0.121181,0.720677,-0.0945281,0.908238,0.0103126,0.00166586,0.00166586,0.00321562,0.00652,0.000576946,,1,1,,0.987508,0.247312,22.7973,,0.987508,,,,1,1,1,1,1,1,17.4043,17.4043,17.404,1,1,17.404,1,0,0,27200,42171,2546,0.0150879,0.0174535,25,3,3,author,small,DOMINATED,,"dominated by TINT_FILL_15,OUTLINE_ONLY,OUTLINE_NAIVE,DECOR_REMOVAL…",TINT_FILL_15|OUTLINE_ONLY|OUTLINE_NAIVE|DECOR_REMOVAL|ECO_COLOUR|INT_REMOVE_ALL|COMBINED_REMOVE+TINT_75|COMBINED_ECO+STRUCT_75,False
D-L-L-A4-s0,D,MIXED,LOW,L,A4,0,False,COPY_SAFE_ECO,eco,0.0150141,0.0115455,0.0113142,0.00139569,0.0127099,0.0352826,0,0.000217174,0.00117852,0.00596826,0.319532,0.108567,0.750512,-0.105316,0.834673,0.0127099,0,0,0.00357933,0.00725406,0.00187651,,1,1,,0.922004,1,10.1336,,0.922004,,,,1,1,1,1,1,1,21,21,21,1,1,21,1,0,0,26441,39619,2416,0.0150701,0.0189536,23,2,2,author,small,DOMINATED,,"dominated by TINT_FILL_30,TINT_FILL_15,OUTLINE_ONLY,OUTLINE_NAIVE…",TINT_FILL_30|TINT_FILL_15|OUTLINE_ONLY|OUTLINE_NAIVE|DECOR_REMOVAL|ECO_COLOUR|SUPER_ECO_BW|INT_REMOVE_ALL|COMBINED_REMOVE+TINT_75|COMBINED_ECO+STRUCT_75,False
D-L-L-A4-s0,D,MIXED,LOW,L,A4,0,False,COMBINED_REMOVE+TINT_75,combined,0.0149745,0.00772368,0.00746136,0.00134871,0.00881006,0.0237168,0,0.000261348,0.00108736,0.0098681,0.528323,0.40365,0.751169,0.27108,0.840238,0.00881006,0,0,0.00241596,0.00493834,0.00145575,,1,1,,0.999992,0.256598,6.10803,,0.999992,,,,0.999112,0.998761,0.998761,1,0.998761,1,7.69228,7.69228,7.6923,1,1,7.6923,1,0,0,26470,40681,2416,0.0172454,0.00774101,23,2,2,author,small,CONDITIONAL,,small saving,,False
D-L-L-A4-s0,D,MIXED,LOW,L,A4,0,False,COMBINED_ECO+STRUCT_75,combined,0.0149745,0.00767501,0.00746136,0.00107397,0.00853532,0.0234454,0,0.000215568,0.000858398,0.0101428,0.543032,0.407407,0.751169,0.27108,0.872783,0.00853532,0,0,0.00241596,0.00493834,0.00118102,,1,1,,0.998909,0.252933,9.86008,,0.998909,,,,0.999112,0.998761,0.998761,1,0.998761,1,7.69228,7.69228,7.6923,1,1,7.6923,1,0,0,26470,40762,2416,0.0194009,0.00762787,23,2,2,author,meaningful,PROMISING,,"meaningful saving, function kept",,False
D-L-M-A4-s0,D,MIXED,LOW,M,A4,0,False,STANDARD,standard,0.050103,0.0110833,0.00900199,0.00625954,0.0152615,0.0331679,0.00371542,0.00177133,0.000772783,0,0,0,0,0,0,0.00941386,0.00556923,0.00556923,0.00355118,0.0047907,0.00107198,,1,1,,1,1,0,,1,,,,1,1,1,1,1,1,17.4043,17.4043,15.237,1,1,17.404,1,0,0,28664,42091,2930,0.0264579,0.0122633,28,0,0,-,negligible,REFERENCE,REFERENCE,,,False
D-L-M-A4-s0,D,MIXED,LOW,M,A4,0,False,OPACITY_GROUP_90,opacity,0.0501021,0.00997497,0.00810179,0.0056196,0.0137214,0.0298511,0.00333638,0.00159045,0.00069277,0.00154014,0.100916,0.1,1.83533e-05,0.1,0.102233,0.00846241,0.00500165,0.00500165,0.00319606,0.00430487,0.000961476,,1,1,,1,1,2.48246,,1,,,,0.999894,0.999682,0.999682,1,0.999682,1,13.009,13.009,11.524,1,1,13.009,1,0,0,29091,42061,2930,0.0159414,0.0139247,28,1,1,author,negligible,DOMINATED,DOMINATED,"dominated by OPACITY_GROUP_75,TINT_75",OPACITY_GROUP_75|TINT_75,False
D-L-M-A4-s0,D,MIXED,LOW,M,A4,0,False,OPACITY_GROUP_75,opacity,0.0500864,0.00831247,0.00675149,0.00466932,0.0114208,0.024876,0.00277308,0.00132171,0.000574529,0.00384072,0.25166,0.25,0.00033036,0.25,0.254048,0.00704321,0.00415773,0.00415773,0.00266338,0.00358198,0.000797849,,1,1,,1,0.34889,6.54982,,1,,,,0.997382,0.99661,0.99661,1,0.99661,1,7.69228,7.69228,6.9562,1,1,7.6923,1,0,0,29092,42245,2930,0.0155433,0.017185,28,1,1,author,small,CONDITIONAL,CONDITIONAL,small saving,,False
D-L-M-A4-s0,D,MIXED,LOW,M,A4,0,False,OPACITY_GROUP_60,opacity,0.0495342,0.00664998,0.0054012,0.00372631,0.0091275,0.0199008,0.00221364,0.00105491,0.000457759,0.00613402,0.401927,0.4,0.0113515,0.4,0.404699,0.00562933,0.00331932,0.00331932,0.00213071,0.00286263,0.000636,,1,1,,1,0.340281,11.1066,,1,,,,0.916092,0.835765,0.835765,0.995512,0.835765,1,4.54222,4.54222,4.1899,1,0,4.5422,1,0,0,29091,41283,2930,0.00809582,0.0145814,28,1,1,author,small,CONDITIONAL,CONDITIONAL,small saving; copy retention 0.84,,False
D-L-M-A4-s0,D,MIXED,LOW,M,A4,0,False,OPACITY_GROUP_45,opacity,0.0494524,0.00498749,0.0040509,0.00278865,0.00683955,0.0149256,0.00165702,0.000789541,0.000342092,0.00842198,0.551844,0.55,0.012985,0.55,0.554496,0.00421883,0.00248493,0.00248493,0.00159803,0.00214531,0.000475492,,0,0,,1,0.291799,16.1777,,0,,,,0.531828,0.171682,0.171682,0.807202,0.171682,1,2.8847,2.8847,2.7139,0,0,2.8847,0,0,0,29092,39657,2930,0.0150563,0.0248919,28,1,1,author,small,FAILED,FAILED,critical function retained 0.00 (<0.8),,False
D-L-M-A4-s0,D,MIXED,LOW,M,A4,0,False,OPACITY_ELEM_60,opacity,0.0495342,0.00667547,0.0054002,0.00387696,0.00927716,0.0199715,0.00231774,0.00109984,0.000459377,0.00598437,0.392121,0.3977,0.0113515,0.400111,0.380632,0.00577896,0.00347082,0.00347082,0.00211537,0.00302431,0.000639275,,1,1,,0.999982,0.33575,11.0078,,0.999982,,,,0.917024,0.833826,0.833826,0.995512,0.833826,1,4.54222,4.54222,4.4636,1,0,4.5422,1,0,0,37230,41411,3238,0.0136249,0.00921098,28,1,1,author,small,CONDITIONAL,CONDITIONAL,small saving; copy retention 0.83,,False
D-L-M-A4-s0,D,MIXED,LOW,M,A4,0,False,OPACITY_FILL_60,opacity,0.0496211,0.010168,0.00888798,0.0038664,0.0127544,0.0304812,0.00222263,0.00109526,0.000548511,0.00250714,0.164279,0.0825803,0.00961715,0.0126648,0.382318,0.00925618,0.00333167,0.00333167,0.00355118,0.00490258,0.000802423,,1,1,,0.997557,0.346624,5.74872,,0.997557,,,,1,1,1,1,1,1,17.4043,17.4043,16.054,1,1,17.404,1,0,0,28737,42025,2968,0.0110848,0.0138928,28,2,2,author,small,DOMINATED,DOMINATED,"dominated by OPACITY_GROUP_75,TINT_75,TINT_FILL_55,TINT_FILL_30…",OPACITY_GROUP_75|TINT_75|TINT_FILL_55|TINT_FILL_30|TINT_FILL_15|DECOR_REMOVAL|ECO_COLOUR|INT_BG+TINT_FILL_55|INT_REMOVE_ALL|COMBINED_REMOVE+TINT_75|COMBINED_ECO+STRUCT_75,False
